Year/Month,Date,Year,Month,Zip Code,City,State,Median Listing Price,Household Count Rank,Hotness Rank,Hotness Score,Supply Score,Demand Score,Median Days on Market (DOM),Median DOM vs. US,Viewers per Property vs. US,Median List Price vs. US
202008,2020-08-01,2020,August,28270,charlotte, nc,"$524,900.00",2561,1418,81.93,77.88,85.98,37.0,-19.0,2.10,1.50
202008,2020-08-01,2020,August,28227,charlotte, nc,"$360,000.00",482,1574,80.90,73.58,88.21,41.0,-15.0,2.26,1.03
202008,2020-08-01,2020,August,28278,charlotte, nc,"$449,900.00",5032,2678,73.85,68.55,79.14,44.0,-12.0,1.76,1.29
202008,2020-08-01,2020,August,28277,charlotte, nc,"$470,588.00",86,3300,70.43,71.90,68.96,42.0,-14.0,1.42,1.34
202008,2020-08-01,2020,August,28210,charlotte, nc,"$440,000.00",464,3306,70.40,73.58,67.22,41.0,-15.0,1.37,1.26
202008,2020-08-01,2020,August,28203,charlotte, nc,"$675,000.00",6166,3554,69.17,76.44,61.89,38.0,-18.0,1.24,1.93
202008,2020-08-01,2020,August,28226,charlotte, nc,"$709,000.00",1124,4772,63.49,61.01,65.96,50.0,-6.0,1.34,2.03
202008,2020-08-01,2020,August,28209,charlotte, nc,"$655,000.00",3826,5979,57.99,62.54,53.44,49.0,-7.0,1.06,1.87
202008,2020-08-01,2020,August,28205,charlotte, nc,"$450,000.00",630,8778,46.35,61.01,31.68,50.0,-6.0,0.71,1.29
202008,2020-08-01,2020,August,28204,charlotte, nc,"$550,000.00",10785,8996,45.47,41.31,49.64,70.0,14.0,1.00,1.57
202008,2020-08-01,2020,August,28207,charlotte, nc,"$1,395,000.00",9623,9347,43.92,45.81,42.03,64.0,8.0,0.87,3.99
202008,2020-08-01,2020,August,28202,charlotte, nc,"$349,900.00",7277,9760,42.02,61.01,23.02,50.0,-6.0,0.58,1.00
202008,2020-08-01,2020,August,28211,charlotte, nc,"$1,000,000.00",2613,10078,40.63,43.14,38.11,67.0,11.0,0.81,2.86
202007,2020-07-01,2020,July,28213,charlotte, nc,"$232,000.00",1585,158,94.41,91.18,97.65,26.0,-33.5,4.21,0.66
202007,2020-07-01,2020,July,28212,charlotte, nc,"$224,995.00",1702,166,94.22,89.61,98.84,28.0,-31.5,5.60,0.64
202007,2020-07-01,2020,July,28217,charlotte, nc,"$249,500.00",4081,495,89.74,81.86,97.62,36.0,-23.5,4.19,0.71
202007,2020-07-01,2020,July,28273,charlotte, nc,"$299,950.00",1971,541,89.31,83.09,95.53,35.0,-24.5,3.32,0.86
202007,2020-07-01,2020,July,28269,charlotte, nc,"$277,500.00",45,595,88.71,86.23,91.19,32.0,-27.5,2.58,0.80
202007,2020-07-01,2020,July,28215,charlotte, nc,"$280,400.00",492,607,88.58,85.27,91.89,33.0,-26.5,2.67,0.80
202007,2020-07-01,2020,July,28206,charlotte, nc,"$317,495.00",8412,728,87.50,85.65,89.36,32.5,-27.0,2.39,0.91
202007,2020-07-01,2020,July,28216,charlotte, nc,"$263,750.00",589,1015,84.89,75.39,94.38,41.5,-18.0,3.04,0.76
202007,2020-07-01,2020,July,28214,charlotte, nc,"$299,950.00",2030,1566,81.18,72.06,90.30,44.0,-15.5,2.47,0.86
202007,2020-07-01,2020,July,28227,charlotte, nc,"$366,250.00",482,1657,80.61,75.39,85.83,41.5,-18.0,2.11,1.05
202007,2020-07-01,2020,July,28277,charlotte, nc,"$445,000.00",86,2067,77.88,82.36,73.39,35.5,-24.0,1.54,1.28
202007,2020-07-01,2020,July,28270,charlotte, nc,"$494,500.00",2561,2097,77.70,67.84,87.56,47.5,-12.0,2.23,1.42
202007,2020-07-01,2020,July,28208,charlotte, nc,"$300,000.00",2204,2444,75.53,68.95,82.11,46.5,-13.0,1.89,0.86
202007,2020-07-01,2020,July,28278,charlotte, nc,"$418,144.50",5032,2723,73.90,63.30,84.50,51.5,-8.0,2.02,1.20
202007,2020-07-01,2020,July,28262,charlotte, nc,"$282,199.50",1328,2955,72.68,59.83,85.53,54.5,-5.0,2.09,0.81
202007,2020-07-01,2020,July,28210,charlotte, nc,"$467,450.00",464,3488,69.71,65.54,73.87,49.5,-10.0,1.56,1.34
202007,2020-07-01,2020,July,28203,charlotte, nc,"$640,000.00",6166,3907,67.69,74.83,60.54,42.0,-17.5,1.21,1.83
202007,2020-07-01,2020,July,28209,charlotte, nc,"$677,000.00",3826,5346,61.43,65.54,57.31,49.5,-10.0,1.14,1.94
202007,2020-07-01,2020,July,28226,charlotte, nc,"$734,900.00",1124,5472,60.95,52.12,69.78,62.5,3.0,1.44,2.11
202007,2020-07-01,2020,July,28204,charlotte, nc,"$587,225.00",10785,6013,58.51,51.29,65.72,63.5,4.0,1.33,1.68
202007,2020-07-01,2020,July,28207,charlotte, nc,"$1,422,500.00",9623,7680,51.18,55.75,46.60,58.5,-1.0,0.95,4.08
202007,2020-07-01,2020,July,28205,charlotte, nc,"$454,759.50",630,8681,47.00,56.20,37.81,58.0,-1.5,0.81,1.30
202007,2020-07-01,2020,July,28202,charlotte, nc,"$322,450.00",7277,8840,46.42,63.30,29.53,51.5,-8.0,0.68,0.92
202007,2020-07-01,2020,July,28211,charlotte, nc,"$1,036,500.00",2613,9001,45.61,43.54,47.68,74.5,15.0,0.96,2.97
202006,2020-06-01,2020,June,28273,charlotte, nc,"$280,000.00",1971,200,93.68,92.20,95.17,25.5,-46.0,3.22,0.82
202006,2020-06-01,2020,June,28213,charlotte, nc,"$232,500.00",1585,214,93.41,88.44,98.38,31.5,-40.0,4.76,0.68
202006,2020-06-01,2020,June,28216,charlotte, nc,"$266,950.00",589,610,88.56,83.62,93.50,37.0,-34.5,2.88,0.78
202006,2020-06-01,2020,June,28269,charlotte, nc,"$275,000.00",45,626,88.38,85.48,91.28,35.0,-36.5,2.57,0.81
202006,2020-06-01,2020,June,28262,charlotte, nc,"$283,570.00",1328,672,87.90,84.08,91.71,36.5,-35.0,2.63,0.83
202006,2020-06-01,2020,June,28217,charlotte, nc,"$252,450.00",4081,1079,84.69,73.84,95.53,47.0,-24.5,3.31,0.74
202006,2020-06-01,2020,June,28212,charlotte, nc,"$233,950.00",1702,1127,84.36,69.51,99.20,51.5,-20.0,6.39,0.69
202006,2020-06-01,2020,June,28215,charlotte, nc,"$281,900.00",492,1166,84.07,79.33,88.81,41.5,-30.0,2.33,0.83
202006,2020-06-01,2020,June,28277,charlotte, nc,"$450,000.00",86,1449,82.09,83.62,80.55,37.0,-34.5,1.82,1.32
202006,2020-06-01,2020,June,28270,charlotte, nc,"$498,500.00",2561,1502,81.79,74.78,88.80,46.0,-25.5,2.33,1.46
202006,2020-06-01,2020,June,28227,charlotte, nc,"$384,072.00",482,1540,81.58,73.84,89.31,47.0,-24.5,2.37,1.12
202006,2020-06-01,2020,June,28214,charlotte, nc,"$293,250.00",2030,1563,81.49,71.89,91.08,49.0,-22.5,2.55,0.86
202006,2020-06-01,2020,June,28210,charlotte, nc,"$462,500.00",464,2348,76.59,71.89,81.29,49.0,-22.5,1.86,1.35
202006,2020-06-01,2020,June,28206,charlotte, nc,"$314,900.00",8412,2486,75.74,77.24,74.24,43.5,-28.0,1.59,0.92
202006,2020-06-01,2020,June,28208,charlotte, nc,"$262,500.00",2204,2543,75.43,71.28,79.58,49.5,-22.0,1.78,0.77
202006,2020-06-01,2020,June,28278,charlotte, nc,"$410,902.00",5032,2652,74.76,69.93,79.59,51.0,-20.5,1.78,1.20
202006,2020-06-01,2020,June,28203,charlotte, nc,"$631,950.00",6166,3030,72.46,83.62,61.29,37.0,-34.5,1.24,1.85
202006,2020-06-01,2020,June,28204,charlotte, nc,"$575,000.00",10785,4394,65.79,74.27,57.31,46.5,-25.0,1.16,1.68
202006,2020-06-01,2020,June,28226,charlotte, nc,"$709,500.00",1124,5118,62.57,60.27,64.88,62.5,-9.0,1.31,2.08
202006,2020-06-01,2020,June,28209,charlotte, nc,"$625,000.00",3826,5698,59.89,56.63,63.15,67.5,-4.0,1.27,1.83
202006,2020-06-01,2020,June,28207,charlotte, nc,"$1,384,500.00",9623,6696,55.77,53.92,57.62,71.5,0.0,1.16,4.05
202006,2020-06-01,2020,June,28211,charlotte, nc,"$1,024,500.00",2613,7208,53.57,58.82,48.32,64.5,-7.0,0.98,3.00
202006,2020-06-01,2020,June,28202,charlotte, nc,"$349,950.00",7277,8039,50.10,57.86,42.35,66.0,-5.5,0.88,1.02
202006,2020-06-01,2020,June,28205,charlotte, nc,"$454,281.50",630,8597,47.80,62.39,33.21,60.0,-11.5,0.75,1.33
202005,2020-05-01,2020,May,28213,charlotte, nc,"$229,900.00",1585,101,94.89,91.69,98.10,32.0,-39.0,4.33,0.70
202005,2020-05-01,2020,May,28212,charlotte, nc,"$236,000.00",1702,314,91.46,84.19,98.74,44.0,-27.0,5.10,0.72
202005,2020-05-01,2020,May,28216,charlotte, nc,"$245,000.00",589,383,90.54,87.46,93.62,40.0,-31.0,2.81,0.74
202005,2020-05-01,2020,May,28273,charlotte, nc,"$275,350.00",1971,431,90.12,87.00,93.24,41.0,-30.0,2.75,0.83
202005,2020-05-01,2020,May,28262,charlotte, nc,"$270,890.00",1328,511,89.29,87.46,91.13,40.0,-31.0,2.48,0.82
202005,2020-05-01,2020,May,28217,charlotte, nc,"$258,900.00",4081,544,88.92,83.35,94.48,45.0,-26.0,2.98,0.78
202005,2020-05-01,2020,May,28214,charlotte, nc,"$279,000.00",2030,553,88.84,87.84,89.84,39.0,-32.0,2.35,0.85
202005,2020-05-01,2020,May,28269,charlotte, nc,"$274,900.00",45,625,88.08,85.16,90.99,43.0,-28.0,2.46,0.83
202005,2020-05-01,2020,May,28215,charlotte, nc,"$271,900.00",492,849,86.11,85.16,87.05,43.0,-28.0,2.12,0.82
202005,2020-05-01,2020,May,28208,charlotte, nc,"$215,000.00",2204,1005,84.95,87.46,82.45,40.0,-31.0,1.85,0.65
202005,2020-05-01,2020,May,28270,charlotte, nc,"$488,900.00",2561,1134,83.94,77.08,90.79,51.0,-20.0,2.44,1.48
202005,2020-05-01,2020,May,28206,charlotte, nc,"$350,000.00",8412,1190,83.49,90.39,76.60,35.0,-36.0,1.62,1.06
202005,2020-05-01,2020,May,28227,charlotte, nc,"$364,999.00",482,1201,83.45,79.26,87.65,49.0,-22.0,2.17,1.11
202005,2020-05-01,2020,May,28203,charlotte, nc,"$649,900.00",6166,1516,81.39,83.35,79.44,45.0,-26.0,1.73,1.97
202005,2020-05-01,2020,May,28277,charlotte, nc,"$450,000.00",86,1764,79.72,81.01,78.43,47.0,-24.0,1.69,1.36
202005,2020-05-01,2020,May,28204,charlotte, nc,"$525,910.00",10785,2151,77.33,92.60,62.06,30.0,-41.0,1.23,1.59
202005,2020-05-01,2020,May,28278,charlotte, nc,"$399,900.00",5032,2174,77.19,73.86,80.53,55.0,-16.0,1.77,1.21
202005,2020-05-01,2020,May,28210,charlotte, nc,"$512,900.00",464,3431,70.60,60.67,80.52,66.0,-5.0,1.77,1.55
202005,2020-05-01,2020,May,28226,charlotte, nc,"$616,000.00",1124,4382,66.02,58.94,73.10,68.0,-3.0,1.50,1.87
202005,2020-05-01,2020,May,28211,charlotte, nc,"$989,000.00",2613,5480,61.29,63.35,59.22,64.0,-7.0,1.17,3.00
202005,2020-05-01,2020,May,28209,charlotte, nc,"$625,000.00",3826,5655,60.69,57.14,64.23,70.0,-1.0,1.27,1.89
202005,2020-05-01,2020,May,28207,charlotte, nc,"$1,375,000.00",9623,5749,60.34,49.14,71.53,78.0,7.0,1.46,4.17
202005,2020-05-01,2020,May,28202,charlotte, nc,"$335,900.00",7277,7034,54.81,68.62,41.01,59.0,-12.0,0.85,1.02
202005,2020-05-01,2020,May,28205,charlotte, nc,"$438,445.00",630,7348,53.48,68.62,38.33,59.0,-12.0,0.81,1.33
202004,2020-04-01,2020,April,28213,charlotte, nc,"$195,000.00",1585,42,96.68,94.73,98.62,25.0,-37.5,5.00,0.61
202004,2020-04-01,2020,April,28217,charlotte, nc,"$240,000.00",4081,71,95.65,93.90,97.39,26.5,-36.0,4.00,0.75
202004,2020-04-01,2020,April,28212,charlotte, nc,"$238,000.00",1702,94,95.07,93.39,96.75,27.5,-35.0,3.66,0.74
202004,2020-04-01,2020,April,28262,charlotte, nc,"$271,365.00",1328,149,94.02,95.69,92.34,22.5,-40.0,2.71,0.85
202004,2020-04-01,2020,April,28273,charlotte, nc,"$272,449.50",1971,176,93.66,92.25,95.08,29.5,-33.0,3.16,0.85
202004,2020-04-01,2020,April,28204,charlotte, nc,"$506,557.50",10785,418,90.60,87.63,93.56,35.5,-27.0,2.89,1.58
202004,2020-04-01,2020,April,28269,charlotte, nc,"$267,500.00",45,441,90.40,89.40,91.41,33.5,-29.0,2.58,0.84
202004,2020-04-01,2020,April,28214,charlotte, nc,"$275,995.00",2030,490,89.91,87.63,92.19,35.5,-27.0,2.68,0.86
202004,2020-04-01,2020,April,28208,charlotte, nc,"$237,450.00",2204,579,89.10,92.25,85.94,29.5,-33.0,2.11,0.74
202004,2020-04-01,2020,April,28216,charlotte, nc,"$249,995.00",589,641,88.61,83.09,94.12,40.0,-22.5,2.97,0.78
202004,2020-04-01,2020,April,28270,charlotte, nc,"$500,000.00",2561,672,88.36,84.38,92.35,39.0,-23.5,2.71,1.56
202004,2020-04-01,2020,April,28227,charlotte, nc,"$356,500.00",482,822,87.31,84.38,90.25,39.0,-23.5,2.45,1.11
202004,2020-04-01,2020,April,28277,charlotte, nc,"$449,450.00",86,829,87.24,89.40,85.08,33.5,-29.0,2.05,1.40
202004,2020-04-01,2020,April,28215,charlotte, nc,"$255,900.00",492,942,86.44,85.39,87.49,38.0,-24.5,2.21,0.80
202004,2020-04-01,2020,April,28278,charlotte, nc,"$380,450.00",5032,2406,77.30,72.16,82.45,49.5,-13.0,1.92,1.19
202004,2020-04-01,2020,April,28209,charlotte, nc,"$579,000.00",3826,2784,75.08,76.75,73.41,45.5,-17.0,1.55,1.81
202004,2020-04-01,2020,April,28226,charlotte, nc,"$567,500.00",1124,2787,75.08,65.08,85.07,56.0,-6.5,2.05,1.77
202004,2020-04-01,2020,April,28210,charlotte, nc,"$462,499.50",464,2991,73.94,68.87,79.02,52.5,-10.0,1.76,1.45
202004,2020-04-01,2020,April,28207,charlotte, nc,"$1,372,500.00",9623,4159,68.13,57.98,78.28,63.0,0.5,1.74,4.29
202004,2020-04-01,2020,April,28211,charlotte, nc,"$799,500.00",2613,4712,65.56,59.47,71.65,61.5,-1.0,1.50,2.50
202004,2020-04-01,2020,April,28203,charlotte, nc,"$612,500.00",6166,4776,65.27,50.97,79.58,71.0,8.5,1.79,1.91
202004,2020-04-01,2020,April,28205,charlotte, nc,"$427,835.00",630,4928,64.56,74.46,54.67,47.5,-15.0,1.11,1.34
202004,2020-04-01,2020,April,28202,charlotte, nc,"$349,950.00",7277,5776,60.68,71.25,50.12,50.5,-12.0,1.03,1.09
202004,2020-04-01,2020,April,28206,charlotte, nc,"$368,691.00",8412,9195,45.39,19.67,71.11,157.0,94.5,1.50,1.15
202003,2020-03-01,2020,March,28262,charlotte, nc,"$263,695.00",1328,60,97.18,95.54,98.83,18.5,-41.0,5.47,0.82
202003,2020-03-01,2020,March,28273,charlotte, nc,"$285,000.00",1971,81,96.51,95.54,97.48,18.5,-41.0,4.09,0.89
202003,2020-03-01,2020,March,28213,charlotte, nc,"$198,576.00",1585,177,94.99,91.75,98.22,26.0,-33.5,4.62,0.62
202003,2020-03-01,2020,March,28217,charlotte, nc,"$239,500.00",4081,188,94.81,90.36,99.25,28.0,-31.5,6.41,0.75
202003,2020-03-01,2020,March,28212,charlotte, nc,"$217,375.00",1702,263,93.86,89.88,97.83,28.5,-31.0,4.32,0.68
202003,2020-03-01,2020,March,28208,charlotte, nc,"$247,000.00",2204,623,90.08,88.80,91.36,30.0,-29.5,2.65,0.77
202003,2020-03-01,2020,March,28270,charlotte, nc,"$529,500.00",2561,683,89.50,89.17,89.83,29.5,-30.0,2.47,1.65
202003,2020-03-01,2020,March,28214,charlotte, nc,"$278,740.00",2030,691,89.43,86.18,92.69,33.0,-26.5,2.82,0.87
202003,2020-03-01,2020,March,28216,charlotte, nc,"$247,500.00",589,738,89.01,82.61,95.41,36.5,-23.0,3.32,0.77
202003,2020-03-01,2020,March,28277,charlotte, nc,"$450,950.00",86,963,87.34,88.38,86.30,30.5,-29.0,2.18,1.41
202003,2020-03-01,2020,March,28269,charlotte, nc,"$282,499.50",45,1119,86.39,82.15,90.64,37.0,-22.5,2.56,0.88
202003,2020-03-01,2020,March,28227,charlotte, nc,"$370,000.00",482,1492,83.78,76.41,91.15,42.5,-17.0,2.62,1.16
202003,2020-03-01,2020,March,28209,charlotte, nc,"$689,500.00",3826,1980,80.52,85.26,75.77,34.0,-25.5,1.65,2.15
202003,2020-03-01,2020,March,28215,charlotte, nc,"$255,740.00",492,2061,80.11,72.01,88.21,46.5,-13.0,2.32,0.80
202003,2020-03-01,2020,March,28210,charlotte, nc,"$450,000.00",464,2421,77.88,77.11,78.65,42.0,-17.5,1.76,1.41
202003,2020-03-01,2020,March,28204,charlotte, nc,"$617,000.00",10785,3004,74.45,55.32,93.58,63.0,3.5,2.97,1.93
202003,2020-03-01,2020,March,28226,charlotte, nc,"$607,500.00",1124,3385,72.56,67.06,78.06,51.0,-8.5,1.74,1.90
202003,2020-03-01,2020,March,28278,charlotte, nc,"$399,250.00",5032,3457,72.19,69.32,75.06,49.0,-10.5,1.62,1.25
202003,2020-03-01,2020,March,28207,charlotte, nc,"$1,568,250.00",9623,3882,69.96,67.64,72.28,50.5,-9.0,1.53,4.90
202003,2020-03-01,2020,March,28203,charlotte, nc,"$637,000.00",6166,3887,69.93,60.62,79.24,57.5,-2.0,1.79,1.99
202003,2020-03-01,2020,March,28202,charlotte, nc,"$379,950.00",7277,4691,66.22,68.60,63.83,49.5,-10.0,1.29,1.19
202003,2020-03-01,2020,March,28211,charlotte, nc,"$950,000.00",2613,5002,64.90,67.06,62.75,51.0,-8.5,1.26,2.97
202003,2020-03-01,2020,March,28205,charlotte, nc,"$437,023.00",630,5187,64.02,70.46,57.57,48.0,-11.5,1.15,1.37
202003,2020-03-01,2020,March,28206,charlotte, nc,"$334,900.00",8412,5718,61.67,40.54,82.80,91.5,32.0,1.97,1.05
202002,2020-02-01,2020,February,28273,charlotte, nc,"$285,000.00",1971,87,96.33,95.62,97.04,19.0,-62.0,3.68,0.92
202002,2020-02-01,2020,February,28262,charlotte, nc,"$250,000.00",1328,114,95.96,93.56,98.36,24.0,-57.0,4.42,0.81
202002,2020-02-01,2020,February,28212,charlotte, nc,"$210,000.00",1702,132,95.53,92.02,99.03,28.0,-53.0,5.29,0.68
202002,2020-02-01,2020,February,28213,charlotte, nc,"$217,500.00",1585,174,94.88,93.56,96.20,24.0,-57.0,3.37,0.70
202002,2020-02-01,2020,February,28215,charlotte, nc,"$243,000.00",492,473,91.22,93.12,89.32,25.0,-56.0,2.34,0.78
202002,2020-02-01,2020,February,28214,charlotte, nc,"$267,500.00",2030,541,90.44,88.39,92.49,34.0,-47.0,2.68,0.86
202002,2020-02-01,2020,February,28269,charlotte, nc,"$288,800.00",45,609,89.80,89.63,89.97,31.0,-50.0,2.39,0.93
202002,2020-02-01,2020,February,28208,charlotte, nc,"$279,900.00",2204,754,88.60,87.55,89.65,35.0,-46.0,2.37,0.90
202002,2020-02-01,2020,February,28277,charlotte, nc,"$430,000.00",86,832,87.95,86.57,89.33,36.0,-45.0,2.34,1.39
202002,2020-02-01,2020,February,28216,charlotte, nc,"$258,490.00",589,851,87.74,81.37,94.12,43.0,-38.0,2.92,0.83
202002,2020-02-01,2020,February,28227,charlotte, nc,"$385,039.00",482,1059,86.16,80.01,92.31,45.0,-36.0,2.66,1.24
202002,2020-02-01,2020,February,28270,charlotte, nc,"$524,000.00",2561,1630,82.23,70.51,93.94,60.0,-21.0,2.89,1.69
202002,2020-02-01,2020,February,28204,charlotte, nc,"$680,000.00",10785,1779,81.25,72.09,90.41,58.0,-23.0,2.45,2.19
202002,2020-02-01,2020,February,28217,charlotte, nc,"$210,000.00",4081,1903,80.41,62.41,98.41,72.0,-9.0,4.47,0.68
202002,2020-02-01,2020,February,28206,charlotte, nc,"$320,000.00",8412,2755,75.35,71.31,79.38,59.0,-22.0,1.76,1.03
202002,2020-02-01,2020,February,28203,charlotte, nc,"$599,900.00",6166,3194,72.92,62.41,83.42,72.0,-9.0,1.95,1.94
202002,2020-02-01,2020,February,28278,charlotte, nc,"$390,999.00",5032,3504,71.33,65.64,77.01,67.0,-14.0,1.66,1.26
202002,2020-02-01,2020,February,28226,charlotte, nc,"$575,000.00",1124,3767,70.08,56.15,84.01,81.0,0.0,1.97,1.85
202002,2020-02-01,2020,February,28209,charlotte, nc,"$625,000.00",3826,4080,68.59,51.42,85.76,88.0,7.0,2.08,2.02
202002,2020-02-01,2020,February,28210,charlotte, nc,"$430,000.00",464,4155,68.28,54.67,81.88,84.0,3.0,1.87,1.39
202002,2020-02-01,2020,February,28211,charlotte, nc,"$849,999.00",2613,5433,62.32,53.08,71.56,86.0,5.0,1.47,2.74
202002,2020-02-01,2020,February,28202,charlotte, nc,"$389,900.00",7277,5518,61.94,60.41,63.47,75.0,-6.0,1.26,1.26
202002,2020-02-01,2020,February,28207,charlotte, nc,"$1,445,000.00",9623,5583,61.61,38.32,84.90,109.0,28.0,2.03,4.66
202002,2020-02-01,2020,February,28205,charlotte, nc,"$437,268.00",630,7438,53.44,59.36,47.52,77.0,-4.0,0.95,1.41
202001,2020-01-01,2020,January,28262,charlotte, nc,"$266,250.00",1328,10,98.58,97.68,99.49,20.5,-65.0,5.67,0.89
202001,2020-01-01,2020,January,28273,charlotte, nc,"$265,000.00",1971,64,96.63,96.14,97.11,30.5,-55.0,3.47,0.88
202001,2020-01-01,2020,January,28269,charlotte, nc,"$264,950.00",45,359,92.19,92.34,92.04,43.0,-42.5,2.47,0.88
202001,2020-01-01,2020,January,28214,charlotte, nc,"$249,940.00",2030,367,92.15,93.31,90.99,40.5,-45.0,2.36,0.83
202001,2020-01-01,2020,January,28213,charlotte, nc,"$218,250.00",1585,447,91.29,85.09,97.49,56.0,-29.5,3.64,0.73
202001,2020-01-01,2020,January,28216,charlotte, nc,"$252,450.00",589,457,91.18,89.72,92.65,48.5,-37.0,2.56,0.84
202001,2020-01-01,2020,January,28215,charlotte, nc,"$235,900.00",492,482,90.98,95.41,86.55,33.5,-52.0,2.03,0.79
202001,2020-01-01,2020,January,28212,charlotte, nc,"$220,000.00",1702,622,89.66,81.52,97.80,60.5,-25.0,3.81,0.73
202001,2020-01-01,2020,January,28217,charlotte, nc,"$223,165.00",4081,768,88.35,79.34,97.36,63.0,-22.5,3.58,0.74
202001,2020-01-01,2020,January,28208,charlotte, nc,"$249,450.00",2204,781,88.23,88.60,87.87,50.5,-35.0,2.11,0.83
202001,2020-01-01,2020,January,28227,charlotte, nc,"$365,000.00",482,1005,86.21,79.34,93.09,63.0,-22.5,2.61,1.22
202001,2020-01-01,2020,January,28277,charlotte, nc,"$421,694.00",86,1010,86.18,85.80,86.56,55.0,-30.5,2.03,1.41
202001,2020-01-01,2020,January,28206,charlotte, nc,"$367,286.50",8412,1174,84.93,91.96,77.89,44.0,-41.5,1.64,1.22
202001,2020-01-01,2020,January,28270,charlotte, nc,"$477,000.00",2561,1584,81.97,70.42,93.52,72.0,-13.5,2.67,1.59
202001,2020-01-01,2020,January,28204,charlotte, nc,"$689,500.00",10785,1883,80.12,67.45,92.78,75.0,-10.5,2.58,2.30
202001,2020-01-01,2020,January,28226,charlotte, nc,"$558,750.00",1124,3100,73.09,60.57,85.62,82.0,-3.5,1.97,1.86
202001,2020-01-01,2020,January,28203,charlotte, nc,"$599,900.00",6166,3274,72.15,54.22,90.09,88.5,3.0,2.28,2.00
202001,2020-01-01,2020,January,28210,charlotte, nc,"$415,000.00",464,3618,70.42,59.93,80.90,82.5,-3.0,1.75,1.38
202001,2020-01-01,2020,January,28202,charlotte, nc,"$364,450.00",7277,4561,65.86,57.76,73.95,84.5,-1.0,1.50,1.21
202001,2020-01-01,2020,January,28207,charlotte, nc,"$1,350,000.00",9623,4662,65.34,45.69,84.99,99.0,13.5,1.94,4.50
202001,2020-01-01,2020,January,28209,charlotte, nc,"$590,950.00",3826,4732,65.02,46.00,84.03,98.5,13.0,1.89,1.97
202001,2020-01-01,2020,January,28278,charlotte, nc,"$400,400.00",5032,5182,63.06,53.20,72.93,89.5,4.0,1.47,1.33
202001,2020-01-01,2020,January,28211,charlotte, nc,"$875,000.00",2613,6622,56.98,45.14,68.82,100.0,14.5,1.36,2.92
202001,2020-01-01,2020,January,28205,charlotte, nc,"$437,672.50",630,6956,55.47,60.97,49.96,81.5,-4.0,0.97,1.46
201912,2019-12-01,2019,December,28273,charlotte, nc,"$259,450.00",1971,55,96.35,94.91,97.79,38.5,-40.5,3.68,0.86
201912,2019-12-01,2019,December,28212,charlotte, nc,"$220,000.00",1702,91,95.70,93.04,98.36,42.5,-36.5,4.04,0.73
201912,2019-12-01,2019,December,28217,charlotte, nc,"$233,400.00",4081,135,94.89,91.58,98.19,45.5,-33.5,3.92,0.78
201912,2019-12-01,2019,December,28262,charlotte, nc,"$263,750.00",1328,173,94.31,89.11,99.50,49.0,-30.0,6.00,0.88
201912,2019-12-01,2019,December,28214,charlotte, nc,"$235,000.00",2030,255,93.29,91.58,95.01,45.5,-33.5,2.88,0.78
201912,2019-12-01,2019,December,28269,charlotte, nc,"$258,500.00",45,263,93.18,91.34,95.02,46.0,-33.0,2.88,0.86
201912,2019-12-01,2019,December,28227,charlotte, nc,"$349,450.00",482,310,92.63,89.84,95.43,48.0,-31.0,2.96,1.17
201912,2019-12-01,2019,December,28213,charlotte, nc,"$227,500.00",1585,379,91.74,85.26,98.22,54.0,-25.0,3.92,0.76
201912,2019-12-01,2019,December,28216,charlotte, nc,"$257,402.50",589,437,91.18,87.84,94.52,50.5,-28.5,2.80,0.86
201912,2019-12-01,2019,December,28204,charlotte, nc,"$680,000.00",10785,868,87.60,82.06,93.14,57.5,-21.5,2.60,2.27
201912,2019-12-01,2019,December,28215,charlotte, nc,"$236,900.00",492,952,86.79,88.21,85.38,50.0,-29.0,1.96,0.79
201912,2019-12-01,2019,December,28206,charlotte, nc,"$367,159.00",8412,1836,80.28,81.60,78.97,58.0,-21.0,1.68,1.22
201912,2019-12-01,2019,December,28277,charlotte, nc,"$407,450.00",86,2005,79.24,70.33,88.15,68.0,-11.0,2.12,1.36
201912,2019-12-01,2019,December,28270,charlotte, nc,"$462,950.00",2561,2026,79.10,65.89,92.30,72.0,-7.0,2.48,1.54
201912,2019-12-01,2019,December,28208,charlotte, nc,"$272,325.00",2204,2169,78.45,70.75,86.15,67.5,-11.5,2.00,0.91
201912,2019-12-01,2019,December,28226,charlotte, nc,"$533,750.00",1124,2336,77.46,71.94,82.98,66.5,-12.5,1.84,1.78
201912,2019-12-01,2019,December,28210,charlotte, nc,"$412,450.00",464,2556,76.11,69.26,82.97,69.0,-10.0,1.84,1.38
201912,2019-12-01,2019,December,28207,charlotte, nc,"$1,303,814.00",9623,3182,72.77,58.18,87.37,79.0,0.0,2.08,4.35
201912,2019-12-01,2019,December,28209,charlotte, nc,"$597,950.00",3826,3466,71.26,59.62,82.90,77.5,-1.5,1.84,1.99
201912,2019-12-01,2019,December,28203,charlotte, nc,"$565,000.00",6166,4119,68.10,50.12,86.07,87.5,8.5,2.00,1.88
201912,2019-12-01,2019,December,28202,charlotte, nc,"$324,950.00",7277,4953,64.33,55.30,73.35,82.0,3.0,1.48,1.08
201912,2019-12-01,2019,December,28278,charlotte, nc,"$389,900.00",5032,5237,62.93,51.06,74.81,86.5,7.5,1.52,1.30
