Year/Month,Year,Month,Zip Code,City,State,Median Listing Price,Average Listing Price,Active Listing Count,Median Days on Market,New Listing Count,Price Increased Count,Price Reduced Count,Pending Listing Count,Median Price per Square Foot (List Price),Median Square Feet,Total Listing Count,Pending Ratio
201911,2019,November,28215,charlotte, nc,"$235,000.00","$276,163.81",133,44.0,68,4,28,116,$130.40,"1,775.0",249,0.872180451
201911,2019,November,28204,charlotte, nc,"$453,085.00","$513,333.91",25,48.0,8,0,8,20,$258.26,"1,854.0",45,0.8
201911,2019,November,28210,charlotte, nc,"$400,000.00","$571,357.52",161,53.0,68,0,60,76,$204.06,"1,973.0",237,0.472049689
201911,2019,November,28214,charlotte, nc,"$230,990.00","$299,505.63",82,37.0,52,4,24,95,$123.18,"1,808.0",177,1.158536585
201911,2019,November,28277,charlotte, nc,"$400,000.00","$521,488.21",178,63.0,72,0,76,103,$162.70,"2,554.0",281,0.578651685
201911,2019,November,28205,charlotte, nc,"$424,000.00","$452,670.26",220,60.0,60,8,80,109,$235.91,"1,714.0",329,0.495454545
201911,2019,November,28216,charlotte, nc,"$259,900.00","$300,932.24",105,38.0,44,4,40,64,$130.17,"1,998.0",169,0.60952381
201911,2019,November,28262,charlotte, nc,"$244,000.00","$254,644.44",30,34.0,24,0,8,34,$120.69,"1,955.0",64,1.133333333
201910,2019,October,28277,charlotte, nc,"$407,500.00","$516,127.13",210,52.5,84,4,136,115,$161.67,"2,584.5",325,0.5476190479999999
201910,2019,October,28206,charlotte, nc,"$362,662.00","$320,089.06",29,69.5,20,0,4,7,$209.47,"1,557.0",36,0.24137931
201910,2019,October,28278,charlotte, nc,"$385,600.50","$532,468.21",215,69.0,60,4,124,82,$142.23,"2,891.0",297,0.381395349
201910,2019,October,28207,charlotte, nc,"$1,381,500.00","$1,443,478.49",66,72.5,32,0,8,27,$369.25,"3,303.5",93,0.409090909
201910,2019,October,28202,charlotte, nc,"$342,450.00","$467,915.37",91,50.0,28,0,48,36,$322.50,"1,137.0",127,0.395604396
201910,2019,October,28217,charlotte, nc,"$202,450.00","$272,213.93",23,46.5,16,0,8,14,$147.33,"1,319.0",37,0.608695652
201910,2019,October,28273,charlotte, nc,"$277,495.00","$300,612.46",53,26.0,40,0,28,44,$130.30,"2,030.0",97,0.830188679
201910,2019,October,28212,charlotte, nc,"$207,450.00","$200,947.46",34,32.5,20,0,12,40,$124.07,"1,591.5",74,1.176470588
201910,2019,October,28211,charlotte, nc,"$725,000.00","$1,038,789.83",165,74.5,44,4,64,62,$244.85,"2,951.5",227,0.37575757600000004
201910,2019,October,28214,charlotte, nc,"$232,449.50","$278,579.67",82,40.5,68,4,32,107,$122.12,"1,915.5",189,1.304878049
201910,2019,October,28216,charlotte, nc,"$255,735.00","$310,075.30",109,36.5,84,0,36,67,$128.63,"2,096.5",176,0.614678899
201910,2019,October,28208,charlotte, nc,"$289,950.00","$298,986.53",84,47.5,36,4,20,68,$202.99,"1,321.5",152,0.80952381
201910,2019,October,28262,charlotte, nc,"$249,949.50","$260,611.91",38,25.5,24,0,24,30,$118.97,"2,075.5",68,0.7894736840000001
201910,2019,October,28215,charlotte, nc,"$233,900.00","$273,025.19",124,52.0,80,4,44,128,$129.11,"1,787.5",252,1.032258065
201910,2019,October,28270,charlotte, nc,"$459,500.00","$606,984.55",103,67.0,44,0,36,62,$159.22,"3,037.0",165,0.601941748
201910,2019,October,28204,charlotte, nc,"$449,900.00","$526,251.35",24,62.5,12,0,8,21,$253.41,"1,854.0",45,0.875
201910,2019,October,28269,charlotte, nc,"$250,000.00","$257,157.84",149,38.0,100,0,80,139,$123.93,"1,946.0",288,0.932885906
201910,2019,October,28226,charlotte, nc,"$494,949.50","$668,418.03",182,62.0,76,0,80,67,$177.48,"2,854.0",249,0.368131868
201910,2019,October,28210,charlotte, nc,"$404,950.00","$590,942.43",162,46.5,80,0,84,98,$204.38,"1,978.5",260,0.604938272
201910,2019,October,28205,charlotte, nc,"$416,740.00","$441,481.85",237,54.0,92,12,92,122,$241.50,"1,680.0",359,0.514767932
201910,2019,October,28203,charlotte, nc,"$544,950.00","$650,874.41",57,52.0,12,0,16,52,$304.57,"1,910.0",109,0.912280702
201910,2019,October,28227,charlotte, nc,"$330,000.00","$352,922.71",113,49.0,48,0,44,74,$128.89,"2,453.0",187,0.654867257
201910,2019,October,28213,charlotte, nc,"$221,678.00","$232,682.28",57,40.0,36,0,24,48,$119.14,"1,680.5",105,0.842105263
201910,2019,October,28209,charlotte, nc,"$525,000.00","$625,998.19",96,44.0,44,0,40,67,$273.09,"1,882.0",163,0.697916667
201909,2019,September,28209,charlotte, nc,"$502,500.00","$601,892.13",93,53.5,40,0,56,63,$261.00,"1,853.9285710000001",156,0.677419355
201909,2019,September,28210,charlotte, nc,"$418,471.43","$638,766.95",163,53.5,80,0,68,86,$203.71,"2,099.714286",249,0.527607362
201909,2019,September,28203,charlotte, nc,"$562,450.00","$645,920.46",57,58.5,28,0,8,58,$302.79,"1,937.357143",115,1.01754386
201909,2019,September,28217,charlotte, nc,"$213,441.43","$281,097.19",23,40.0,16,0,4,12,$138.86,"1,557.0",35,0.52173913
201909,2019,September,28227,charlotte, nc,"$325,350.00","$353,141.85",131,47.5,68,0,60,80,$127.33,"2,517.5",211,0.610687023
201909,2019,September,28208,charlotte, nc,"$279,364.29","$294,235.38",87,48.0,44,8,48,80,$199.09,"1,324.285714",167,0.91954023
201909,2019,September,28211,charlotte, nc,"$639,571.43","$1,030,630.34",181,64.5,44,0,48,62,$245.36,"2,830.0",243,0.34254143600000003
201909,2019,September,28202,charlotte, nc,"$361,685.71","$458,723.31",86,47.5,36,0,28,29,$310.48,"1,165.0",115,0.33720930200000004
201909,2019,September,28212,charlotte, nc,"$204,592.86","$200,152.55",43,36.0,24,0,28,30,$129.02,"1,480.0",73,0.697674419
201909,2019,September,28226,charlotte, nc,"$532,135.71","$700,643.60",183,70.5,80,0,80,77,$183.84,"2,827.0",260,0.420765027
201909,2019,September,28213,charlotte, nc,"$239,950.00","$247,725.18",48,32.0,40,0,20,47,$119.59,"1,971.5",95,0.979166667
201909,2019,September,28270,charlotte, nc,"$464,900.00","$624,204.01",119,54.5,40,0,60,56,$153.86,"3,100.0",175,0.470588235
201909,2019,September,28278,charlotte, nc,"$381,510.79","$524,490.08",231,58.5,76,12,96,88,$146.90,"2,785.714286",319,0.380952381
201909,2019,September,28207,charlotte, nc,"$1,415,000.00","$1,504,621.40",61,126.5,16,0,16,37,$380.58,"3,288.5",98,0.606557377
201909,2019,September,28277,charlotte, nc,"$413,626.50","$522,495.29",226,46.0,140,4,100,123,$159.23,"2,663.5",349,0.544247788
201909,2019,September,28216,charlotte, nc,"$259,126.93","$318,217.80",101,41.5,68,0,52,70,$127.60,"2,047.0",171,0.693069307
201909,2019,September,28206,charlotte, nc,"$349,665.21","$311,070.87",29,68.0,12,0,12,7,$199.90,"1,519.0",36,0.24137931
201909,2019,September,28214,charlotte, nc,"$243,500.00","$277,752.95",89,43.0,48,4,44,109,$120.56,"2,087.071429",198,1.224719101
201909,2019,September,28269,charlotte, nc,"$255,466.43","$265,522.26",149,42.5,96,4,84,156,$123.64,"2,062.0",305,1.046979866
201909,2019,September,28204,charlotte, nc,"$433,734.57","$512,042.14",25,53.5,8,0,8,26,$262.27,"1,545.142857",51,1.04
201909,2019,September,28205,charlotte, nc,"$410,132.86","$432,848.64",237,56.0,100,12,96,118,$236.99,"1,684.214286",355,0.497890295
201909,2019,September,28215,charlotte, nc,"$234,445.00","$277,668.45",124,48.5,48,8,44,149,$128.12,"1,800.0",273,1.201612903
201909,2019,September,28262,charlotte, nc,"$245,264.29","$265,061.33",29,26.5,40,0,16,38,$116.54,"2,042.214286",67,1.310344828
201909,2019,September,28273,charlotte, nc,"$282,928.57","$300,294.00",50,25.0,48,4,36,45,$132.65,"2,030.0",95,0.9
201908,2019,August,28211,charlotte, nc,"$643,571.43","$1,003,726.37",174,70.0,48,0,36,60,$243.01,"2,867.142857",234,0.344827586
201908,2019,August,28202,charlotte, nc,"$359,185.71","$485,148.30",80,57.0,36,0,28,30,$312.28,"1,116.4285710000001",110,0.375
201908,2019,August,28269,charlotte, nc,"$255,161.43","$269,147.09",158,36.0,100,4,92,156,$121.32,"2,147.428571",314,0.9873417720000001
201908,2019,August,28213,charlotte, nc,"$255,142.86","$259,126.02",43,30.0,40,0,20,56,$114.71,"2,129.142857",99,1.3023255809999998
201908,2019,August,28215,charlotte, nc,"$243,042.86","$281,428.93",121,36.0,60,0,64,166,$128.97,"1,848.5714289999999",287,1.3719008259999999
201908,2019,August,28209,charlotte, nc,"$467,857.14","$579,805.54",92,50.0,28,0,60,72,$255.97,"1,843.4285710000001",164,0.7826086959999999
201908,2019,August,28210,charlotte, nc,"$408,471.43","$645,445.18",168,51.0,84,0,64,90,$204.62,"2,103.714286",258,0.535714286
201908,2019,August,28216,charlotte, nc,"$253,015.43","$315,808.37",100,43.0,52,4,44,80,$131.55,"1,969.4285710000001",180,0.8
201908,2019,August,28205,charlotte, nc,"$404,622.86","$434,590.02",238,56.0,96,16,104,140,$236.89,"1,686.714286",378,0.588235294
201908,2019,August,28277,charlotte, nc,"$428,357.14","$527,475.59",229,45.0,132,0,112,143,$155.28,"2,807.714286",372,0.624454148
201908,2019,August,28262,charlotte, nc,"$237,814.29","$264,880.90",29,20.0,40,0,20,36,$111.99,"2,105.714286",65,1.24137931
201908,2019,August,28203,charlotte, nc,"$549,900.00","$631,715.49",59,59.0,16,0,24,53,$300.89,"1,955.857143",112,0.898305085
