month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201909,28205,"charlotte, nc",630,6074,564,-944,58.302779,67.13353377,49.47202464,56,0,0,0.12,6,-9.5,0,0.181818182,1.04,410132.8571,0.013617619,0.171808163,1.302
201909,28207,"charlotte, nc",9623,8324,-430,-3945,48.597565,16.13624698,81.05888392,126.5,0.252475248,25.5,0.781690141,55.5,61,0.045454545,0.243243243,1.84,1415000,0.006503404,0.190075694,4.4921
201908,28262,"charlotte, nc",1328,10,401,352,96.523058,97.33245633,95.71365929,20,-0.473684211,-18,-0.452054795,-16.5,-41,-0.040816327,0.602272727,5.2222,237814.2857,-0.008694099,0.081219758,0.7483
201908,28217,"charlotte, nc",4081,41,-25,345,95.344588,94.99378791,95.69538844,26,0.575757576,9.5,-0.306666667,-11.5,-35,0.09375,0.573033708,5.1852,201571.4286,-0.061402003,0.033964753,0.6343
201908,28273,"charlotte, nc",1971,62,172,640,94.792809,96.52123072,93.06438646,22,-0.301587302,-9.5,-0.343283582,-11.5,-39,-0.044444444,0.791666667,3.1852,276428.5714,0.023809524,0.065491964,0.8698
201908,28212,"charlotte, nc",1702,105,35,128,93.92677,93.09361982,94.75992107,29,-0.016949153,-0.5,-0.134328358,-4.5,-32,-0.053571429,0.204545455,3.9259,212042.8571,0.010208943,0.070923521,0.6672
201908,28213,"charlotte, nc",1585,210,-89,-73,92.24768,92.27508587,92.22027333,30,0.132075472,3.5,0.034482759,1,-31,-0.111111111,0.038961039,2.963,255142.8571,-0.016601052,0.259964727,0.8028
201908,28214,"charlotte, nc",2030,375,546,447,90.146532,88.56244976,91.73061463,35,-0.176470588,-7.5,-0.156626506,-6.5,-26,0.026666667,0.262295082,2.8519,247000,-0.042450087,0.041315346,0.7772
201908,28227,"charlotte, nc",482,566,-29,284,88.165972,87.33099466,89.00095008,36,0.028571429,1,-0.152941176,-6.5,-25,-0.029411765,0.047619048,2.4444,327800,-0.053940951,-0.021492537,1.0315
201908,28215,"charlotte, nc",492,868,-444,-608,85.650077,87.33099466,83.96915881,36,0.107692308,3.5,0.220338983,6.5,-25,-0.179104478,-0.098360656,2.037,243042.8571,0.036651129,0.065977444,0.7648
201908,28269,"charlotte, nc",45,900,-275,-335,85.357743,87.33099466,83.38449171,36,0.161290323,5,0.090909091,3,-25,0,0.058823529,2,255161.4286,-0.00327567,0.020849884,0.8029
201908,28216,"charlotte, nc",589,1008,-27,-738,84.581232,79.8728349,89.28962947,43,0.048780488,2,0.323076923,10.5,-18,0.046875,-0.042857143,2.4815,253015.4286,0.004687309,0.132085409,0.7961
201908,28270,"charlotte, nc",2561,1614,261,3708,80.329606,81.02755244,79.63165972,42,-0.034482759,-1.5,-0.416666667,-30,-19,0.020833333,0.324324324,1.8148,464900,0.033340742,-0.07840222,1.4629
201908,28208,"charlotte, nc",2204,1953,1190,1443,78.113352,72.89337134,83.33333333,49,-0.155172414,-9,-0.228346457,-14.5,-12,0,0.125,2,280314.2857,-0.051068769,0.067863946,0.882
201908,28277,"charlotte, nc",86,2536,822,562,74.457356,77.14317036,71.77154133,45,-0.0625,-3,-0.052631579,-2.5,-16,0.078947368,0.242424242,1.5185,428357.1429,-0.013001975,-0.030879348,1.3479
201908,28209,"charlotte, nc",3826,2820,1548,-95,72.719798,71.42074107,74.01885551,50,-0.130434783,-7.5,0.041666667,2,-11,0.075,0.194444444,1.5926,467857.1429,-0.024281245,-0.091539528,1.4722
201908,28204,"charlotte, nc",10785,3646,-400,71,68.298253,57.29006797,79.30643865,61,0.119266055,6.5,-0.008130081,-0.5,0,0.042553191,0.195121951,1.8148,417956.5714,-0.071001175,-0.085334125,1.3152
201908,28206,"charlotte, nc",8412,3746,-1830,-3661,67.832347,69.89695242,65.76774099,51,0.436619718,15.5,2,34,-10,-0.051282051,-0.383333333,1.3704,354321.7143,-0.002000624,0.13111481,1.1149
201908,28203,"charlotte, nc",6166,3783,1555,-267,67.724549,59.43506541,76.01403201,59,-0.157142857,-11,0.017241379,1,-2,0,0.153846154,1.6667,549900,0.002643814,0.024022346,1.7303
201908,28210,"charlotte, nc",464,3827,327,-576,67.432215,69.89695242,64.96747789,51,-0.019230769,-1,-0.055555556,-3,-10,0,-0.027027027,1.3333,408471.4286,0.002506881,-0.071444809,1.2853
201908,28278,"charlotte, nc",5032,4368,1501,1822,64.894395,69.89695242,59.89183659,51,-0.19047619,-12,-0.142857143,-8.5,-10,-0.057142857,0.32,1.2222,385704.2857,-0.022131016,-0.103951015,1.2137
201908,28202,"charlotte, nc",7277,4465,242,750,64.357232,62.50091354,66.21354966,57,0.106796117,5.5,-0.008695652,-0.5,-4,0.121212121,0.321428571,1.3704,359185.7143,0.041118012,0.026391525,1.1302
201908,28226,"charlotte, nc",1124,6005,855,-199,57.512972,45.772126,69.25381861,71,0.007092199,0.5,0,0,10,0.114285714,0.181818182,1.4444,537085.7143,-0.057744361,-0.150449677,1.69
201908,28205,"charlotte, nc",630,6638,-496,-2090,54.803406,64.06489805,45.54191332,56,0.066666667,3.5,0.154639175,7.5,-5,-0.037037037,0,0.963,404622.8571,0.011810095,0.16959924,1.2732
201908,28211,"charlotte, nc",2613,6765,523,-2363,54.273551,46.96338522,61.58371702,70,0.037037037,2.5,0.217391304,12.5,9,0.096774194,0.0625,1.2593,643571.4286,-0.073264557,-0.080610931,2.0251
201908,28207,"charlotte, nc",9623,7894,421,-2327,49.168676,23.33187167,75.00548125,101,-0.033492823,-3.5,0.337748344,25.5,40,0.047619048,0.157894737,1.6296,1405857.143,-8.12E-04,0.104799326,4.4237
201907,28217,"charlotte, nc",4081,16,716,301,98.406345,97.62053391,99.19215657,16.5,-0.5875,-23.5,-0.492307692,-16,-43,0.066666667,0.523809524,4.9231,214758,0.07379,-0.101242938,0.6674
201907,28213,"charlotte, nc",1585,121,136,-37,95.600925,93.86038997,97.34146073,26.5,-0.086206897,-2.5,0.127659574,3,-33,0.022727273,0,3.4615,259450,0.041967871,0.158776239,0.8063
201907,28212,"charlotte, nc",1702,140,163,1075,95.200676,91.66085264,98.74049866,29.5,-0.048387097,-1.5,-0.365591398,-17,-30,0.131313131,0.217391304,4.3077,209900,-0.045475216,0.049762441,0.6523
201907,28273,"charlotte, nc",1971,234,366,145,93.654757,89.96438145,97.34513274,31.5,-0.073529412,-2.5,0.235294118,6,-28,0.384615385,0.698113208,3.4615,270000,0.022727273,0.059031183,0.8391
201907,28262,"charlotte, nc",1328,411,866,-173,91.229391,82.9948959,99.46388573,38,-0.155555556,-7,0.245901639,7.5,-21.5,0.5,0.689655172,5.6538,239900,8.34E-04,0.061504425,0.7455
201907,28215,"charlotte, nc",492,424,40,31,91.086182,89.1748981,92.99746631,32.5,0.160714286,4.5,-0.029850746,-1,-27,0.13559322,0.015151515,2.5769,234450,0.006655217,0.051581072,0.7286
201907,28227,"charlotte, nc",482,537,124,260,89.865237,86.43190247,93.29857159,35,-0.027777778,-1,-0.078947368,-3,-24.5,-0.068493151,0.079365079,2.6154,346490,0.019388055,0.023604136,1.0768
201907,28269,"charlotte, nc",45,625,338,-85,88.893989,90.5886241,87.19935373,31,0,0,-0.03125,-1,-28.5,0.102040816,-0.052631579,2.0769,256000,-0.013981435,0.044919284,0.7955
201907,28214,"charlotte, nc",2030,921,-390,-110,86.160173,77.2885837,95.03176293,42.5,0.370967742,11.5,0.118421053,4.5,-17,0.19047619,0.209677419,2.8846,257950,0.032212885,0.0318,0.8016
201907,28216,"charlotte, nc",589,981,-462,-673,85.699335,79.41835273,91.980318,41,0.413793103,12,0.301587302,9.5,-18.5,0.103448276,-0.157894737,2.4615,251835,-0.012411765,0.123701542,0.7826
201907,28270,"charlotte, nc",2561,1875,300,2599,79.3596,75.90423383,82.81496714,43.5,0.011627907,0.5,-0.236842105,-13.5,-16,0.043478261,0.371428571,1.8462,449900,-2.22E-04,-0.112623274,1.3981
201907,28206,"charlotte, nc",8412,1916,-1319,-1869,79.141116,85.66812323,72.61410788,35.5,0.543478261,12.5,0.69047619,14.5,-24,-0.204081633,-0.602040816,1.5,355032,0.009327621,0.825826691,1.1033
201907,28208,"charlotte, nc",2204,3143,180,141,72.066978,56.94928946,87.18466566,58,0.094339623,5,0.08411215,4.5,-1.5,0.125,0.285714286,2.0769,295400,-0.090797168,0.181836367,0.918
201907,28204,"charlotte, nc",10785,3246,-1031,-1827,71.505159,61.36672419,81.64359417,54.5,0.238636364,10.5,0.3625,14.5,-5,-0.020833333,-0.020833333,1.8077,449900,-0.165306122,0.199733333,1.3981
201907,28277,"charlotte, nc",86,3358,-659,89,70.915801,69.98127272,71.85032865,48,0.263157895,10,0.078651685,3.5,-11.5,0.085714286,0.1875,1.4615,434000,0.009537102,-0.041717313,1.3487
201907,28210,"charlotte, nc",464,4154,5,-541,66.882092,64.84412294,68.92006022,52,0.04,2,-0.018867925,-1,-7.5,0,-0.052631579,1.3846,407450,-0.029880952,-0.050786255,1.2662
201907,28209,"charlotte, nc",3826,4368,-48,-2529,65.9953,57.53313994,74.4574597,57.5,0.15,7.5,0.474358974,18.5,-2,0.142857143,0,1.5385,479500,-0.103738318,-0.077884615,1.4901
201907,28202,"charlotte, nc",7277,4707,-362,298,64.475085,65.36922117,63.58094958,51.5,0.009803922,0.5,0,0,-8,-0.083333333,0.178571429,1.2692,345000,-0.008335729,0.059094398,1.0721
201907,28203,"charlotte, nc",6166,5338,223,-1331,61.678846,43.39220798,79.96548305,70,0.09375,6,0.296296296,16,10.5,0.153846154,0.25,1.7308,548450,-0.01535009,-0.05030303,1.7044
201907,28278,"charlotte, nc",5032,5869,664,-363,59.290199,51.31274557,67.26765321,63,0.05,3,0.105263158,6,3.5,0.129032258,0.206896552,1.3462,394433.5,0.012666239,-0.103560227,1.2257
201907,28205,"charlotte, nc",630,6142,414,-2232,57.99765,63.97752726,52.01777256,52.5,0.071428571,3.5,0.346153846,13.5,-7,0.125,0.038461538,1.0385,399900,0.042609052,0.141299695,1.2427
201907,28226,"charlotte, nc",1124,6860,566,-1523,54.975581,42.69452502,67.25663717,70.5,0.1015625,6.5,0.119047619,7.5,11,0.206896552,0.029411765,1.3462,570000,-0.048414023,-0.115799271,1.7713
201907,28211,"charlotte, nc",2613,7288,319,-1987,53.053281,46.07645136,60.03011053,67.5,0.007462687,0.5,0.184210526,10.5,8,0.033333333,0.033333333,1.1923,694450,-0.074066667,-0.061554054,2.1581
201907,28207,"charlotte, nc",9623,8315,628,-3315,48.683582,20.61836742,76.74879741,104.5,0.135869565,12.5,0.672,42,45,0.272727273,0.166666667,1.6154,1407000,0.00571837,0.074045802,4.3724
201906,28213,"charlotte, nc",1585,257,-8,-35,93.435847,89.54291593,97.32877719,29,0.137254902,3.5,0.115384615,3,-28,-0.102040816,-0.169811321,3.52,249000,-0.00380076,0.0830796,0.7662
201906,28212,"charlotte, nc",1702,303,-117,-54,92.776308,87.28689006,98.26572604,31,0.265306122,6.5,0.107142857,3,-26,-0.181818182,-0.091743119,3.96,219900,-0.011685393,0.023266636,0.6766
201906,28215,"charlotte, nc",492,464,63,214,90.735229,90.5239565,90.94650206,28,-0.066666667,-2,-0.125,-4,-29,-0.233766234,-0.132352941,2.36,232900,0.00409571,0.012652724,0.7166
201906,28216,"charlotte, nc",589,519,348,-82,90.051808,89.54291593,90.56069959,29,-0.15942029,-5.5,-0.033333333,-1,-28,-0.194444444,-0.246753247,2.32,255000,-0.029866787,0.108743858,0.7846
201906,28214,"charlotte, nc",2030,531,706,1861,89.88279,87.28689006,92.47868901,31,-0.215189873,-8.5,-0.367346939,-18,-26,-0.171052632,0.06779661,2.52,249900,-0.113672637,-0.004342803,0.7689
201906,28206,"charlotte, nc",8412,597,-181,-291,89.313272,93.61772487,85.00881834,23,-0.132075472,-3.5,-0.206896552,-6,-34,-0.328767123,-0.554545455,1.96,351751,0.315202842,0.776520202,1.0823
201906,28273,"charlotte, nc",1971,600,501,240,89.293063,85.39462081,93.191505,34,0.03030303,1,0,0,-23,0.101694915,0.048387097,2.6,264000,-0.016759777,0.052212037,0.8123
201906,28227,"charlotte, nc",482,661,371,209,88.763962,82.35596708,95.17195767,36,0,0,0.090909091,3,-21,0.028169014,0.237288136,2.92,339900,-0.066626758,-0.026074499,1.0458
201906,28217,"charlotte, nc",4081,732,-399,-669,88.187096,77.24500294,99.12918871,40,0.290322581,9,1.5,24,-17,-0.172413793,0.379310345,4.8,200000,0.123595506,-0.176615891,0.6154
201906,28269,"charlotte, nc",45,963,-304,211,86.313198,87.28689006,85.33950617,31,0.050847458,1.5,-0.184210526,-7,-26,-0.257575758,-0.209677419,1.96,259630,-0.014686907,0.051176161,0.7989
201906,28262,"charlotte, nc",1328,1277,-876,-912,83.755879,69.33788948,98.17386831,45,0.428571429,13.5,0.5,15,-12,-0.109090909,-0.075471698,3.92,239700,-0.011342545,0.141428571,0.7375
201906,28270,"charlotte, nc",2561,2175,-325,957,77.922913,72.80643739,83.03938859,43,0.131578947,5,0,0,-14,-0.098039216,0.277777778,1.84,450000,0.001223718,-0.134615385,1.3846
201906,28204,"charlotte, nc",10785,2215,-1174,-877,77.669386,70.96928277,84.36948854,44,0.419354839,13,0.128205128,5,-13,-0.157894737,-0.2,1.92,539000,0.094638505,-0.092439805,1.6585
201906,28277,"charlotte, nc",86,2699,52,1036,74.803424,79.23647854,70.37037037,38,0,0,-0.136363636,-6,-19,-0.125,0.060606061,1.4,429900,-0.011724138,-0.087319279,1.3228
201906,28208,"charlotte, nc",2204,3323,-322,-2380,71.445106,58.33333333,84.55687831,53,0.104166667,5,0.65625,21,-4,-0.058823529,-0.094339623,1.92,324900,-0.061659295,0.547879943,0.9997
201906,28210,"charlotte, nc",464,4159,-553,-452,67.307834,62.80129336,71.8143739,50,0.098901099,4.5,0.020408163,1,-7,-0.12195122,-0.052631579,1.44,420000,-0.011648429,-0.066666667,1.2923
201906,28209,"charlotte, nc",3826,4320,-532,-2838,66.521531,62.80129336,70.24176955,50,0.176470588,7.5,0.388888889,14,-7,-0.054054054,-0.255319149,1.4,535000,-0.018258556,-0.05141844,1.6462
201906,28202,"charlotte, nc",7277,4345,1597,-234,66.424162,61.2250147,71.62330982,51,-0.120689655,-7,0.214285714,9,-6,-0.027027027,0.24137931,1.44,347900,-0.030649206,0.008405797,1.0705
201906,28203,"charlotte, nc",6166,5561,492,-3066,60.898001,46.17136978,75.62463257,64,0.084745763,5,0.523809524,22,7,0.054054054,-0.048780488,1.56,557000,-0.058246682,-0.017463397,1.7138
201906,28278,"charlotte, nc",5032,6533,273,-1194,56.600897,49.57745444,63.62433862,60,0.132075472,7,0.153846154,8,3,0.068965517,0.033333333,1.24,389500,0.038805174,-0.09418394,1.1985
201906,28205,"charlotte, nc",630,6556,1194,-3546,56.512713,64.63109935,48.39432687,49,-0.02970297,-1.5,0.324324324,12,-8,0,-0.25,0.96,383557,0.022704124,0.095877143,1.1802
201906,28226,"charlotte, nc",1124,7426,-527,-2437,53.033142,46.17136978,59.89491476,64,0.122807018,7,0.20754717,11,7,-0.064516129,-0.121212121,1.16,599000,-0.021960976,-0.09924812,1.8431
201906,28211,"charlotte, nc",2613,7607,-377,-3217,52.287257,42.73221634,61.84229865,67,0.089430894,5.5,0.34,17,10,-0.0625,-0.117647059,1.2,750000,-0.032258065,-0.032258065,2.3077
201906,28207,"charlotte, nc",9623,8943,-226,-4277,46.4102,25.83039389,66.99000588,92,0.039548023,3.5,0.559322034,33,35,-0.057142857,-0.195121951,1.32,1399000,-0.01130742,-0.01130742,4.3046
201905,28212,"charlotte, nc",1702,186,413,-145,95.09909,91.73630112,98.46187976,24.5,-0.328767123,-12,0.633333333,9.5,-31.5,-0.097014925,-0.147887324,4.4815,222500,0.035950647,0.112513906,0.6851
201905,28213,"charlotte, nc",1585,249,55,228,94.089699,91.06337351,97.11602455,25.5,-0.055555556,-1.5,-0.13559322,-4,-30.5,0.042553191,-0.183333333,3.6296,249950,0.026699528,0.151843318,0.7697
201905,28217,"charlotte, nc",4081,333,1175,129,92.671744,86.18649708,99.15699179,31,-0.38,-19,0.068965517,2,-25,-0.136904762,0.294642857,5.3704,178000,0.015156052,-0.298936589,0.5481
201905,28262,"charlotte, nc",1328,401,1,90,91.786216,85.55793833,98.01449383,31.5,0.016129032,0.5,0.06779661,2,-24.5,0.067961165,-0.026548673,4.0741,242450,-0.028423403,-0.049029221,0.7466
201905,28206,"charlotte, nc",8412,416,1338,3635,91.562523,90.37565629,92.74938993,26.5,-0.411111111,-18.5,-0.624113475,-44,-29.5,0.028169014,-0.277227723,2.7037,267450,-0.061414283,-0.149602544,0.8235
201905,28215,"charlotte, nc",492,527,992,904,90.495822,87.09975597,93.89188789,30,-0.302325581,-13,-0.25,-10,-26,0.054794521,-0.012820513,2.8519,231950,0.001325933,-0.01507431,0.7142
201905,28269,"charlotte, nc",45,659,74,322,89.170302,87.64327442,90.69733047,29.5,-0.032786885,-1,-0.016666667,-0.5,-26.5,-0.029411765,0.118644068,2.4444,263500,0.01934236,0.060383509,0.8114
201905,28216,"charlotte, nc",589,867,12,1235,87.401094,82.1896029,92.61258596,34.5,-0.067567568,-2.5,-0.273684211,-13,-21.5,-0.152941176,-0.1,2.6667,262850.5,0,0.082825599,0.8094
201905,28227,"charlotte, nc",482,1032,-48,280,86.271537,80.22997856,92.31309621,36,0,0,-0.04,-1.5,-20,-0.02739726,0,2.6296,364163,-0.022896459,0.034553977,1.1214
201905,28204,"charlotte, nc",10785,1041,75,37,86.197589,86.18649708,86.20868151,31,-0.114285714,-4,0,0,-25,-0.109375,-0.017241379,2.1111,492400,-0.168243243,0.339863946,1.5162
201905,28273,"charlotte, nc",1971,1101,-177,337,85.759447,84.02351549,87.49537824,33,0.047619048,1.5,-0.142857143,-5.5,-23,-0.063492063,-0.157142857,2.1852,268500,-0.005521354,0.07636801,0.8268
201905,28214,"charlotte, nc",2030,1237,746,1131,84.689048,75.73393478,93.6441618,39.5,-0.225490196,-11.5,-0.177083333,-8.5,-16.5,-0.105882353,0.101449275,2.8148,281950,-0.016276189,0.092871817,0.8682
201905,28270,"charlotte, nc",2561,1850,-614,1086,80.265104,77.9264956,82.60371219,38,0.070422535,2.5,-0.061728395,-2.5,-18,-0.163934426,0.243902439,1.8889,449450,-0.028111147,-0.139643951,1.384
201905,28277,"charlotte, nc",86,2751,503,1116,74.977816,77.9264956,72.02913555,38,-0.11627907,-5,-0.105882353,-4.5,-18,-0.047619048,0.142857143,1.4815,435000,-0.035798475,-0.089004282,1.3395
201905,28208,"charlotte, nc",2204,3001,-276,-1527,73.591289,64.63802411,82.54455372,48,-0.020408163,-1,0.215189873,8.5,-8,-0.089285714,-0.291666667,1.8889,346249.5,0.017782187,0.979699828,1.0662
201905,28210,"charlotte, nc",464,3606,-850,-745,70.415219,67.6403165,73.19012054,45.5,0.096385542,4,0.096385542,4,-10.5,-0.088888889,-0.046511628,1.5185,424950,0.048445651,-0.005964912,1.3085
201905,28209,"charlotte, nc",3826,3788,-169,-2101,69.599941,71.46713007,67.73275161,42.5,-0.095744681,-4.5,0.197183099,7,-13.5,-0.139534884,-0.288461538,1.3704,544950,-0.008641077,0.027286866,1.678
201905,28202,"charlotte, nc",7277,5942,-551,-730,60.169711,52.72128965,67.61813207,58,0.183673469,9,0.221052632,10.5,2,0.121212121,0.233333333,1.3704,358900,0.032487414,0.087905426,1.1051
201905,28203,"charlotte, nc",6166,6053,-1642,-4073,59.716779,51.89307106,67.54048658,59,0.145631068,7.5,0.903225806,28,3,-0.097560976,-0.097560976,1.3704,591450,0.050306328,0.002457627,1.8212
201905,28278,"charlotte, nc",5032,6806,-116,-656,56.42424,58.34504178,54.50343859,53,-0.123966942,-7.5,-0.018518519,-1,-3,-0.121212121,0,1.0741,374950,0.018431213,-0.107260842,1.1546
201905,28226,"charlotte, nc",1124,6899,-879,-2602,56.023072,53.72328625,58.32285735,57,-0.008695652,-0.5,0.128712871,6.5,1,-0.114285714,-0.205128205,1.1481,612450,-0.02008,-0.070637329,1.8859
201905,28211,"charlotte, nc",2613,7230,-685,-3040,54.577387,49.1643866,59.99038675,61.5,0.078947368,4.5,0.217821782,11,5.5,0,-0.2,1.1852,775000,0,-0.074626866,2.3864
201905,28205,"charlotte, nc",630,7750,-872,-3428,52.366339,61.18464838,43.54802928,50.5,0.041237113,2,0.21686747,9,-5.5,-0.076923077,-0.225806452,0.8889,375042,0.010350216,0.179748349,1.1548
201905,28207,"charlotte, nc",9623,8717,-1135,-5278,47.844413,31.11365821,64.57516823,88.5,0.023121387,2,0.882978723,41.5,32.5,-0.125,-0.204545455,1.2963,1415000,-0.001512097,0.023508137,4.3571
201904,28213,"charlotte, nc",1585,304,-122,190,92.881726,90.42261861,95.3408334,27,-0.035714286,-1,-0.142857143,-4.5,-31.5,-0.104761905,-0.216666667,3.3571,243450,0.023083388,0.075309187,0.7644
201904,28262,"charlotte, nc",1328,402,69,-100,91.77152,87.18821701,96.354822,31,-0.184210526,-7,0.148148148,4,-27.5,0.01980198,-0.1953125,3.6786,249542.8571,0.010119702,0.022926244,0.7835
201904,28212,"charlotte, nc",1702,599,-551,-29,89.647324,81.12648953,98.16815928,36.5,0.738095238,15.5,0.089552239,3,-22,-0.172839506,-0.04964539,4.7857,214778.5714,-0.01354898,0.130419483,0.6743
201904,28269,"charlotte, nc",45,733,353,-131,88.394641,87.53238102,89.25690178,30.5,-0.273809524,-11.5,0.196078431,5,-28,0.0625,0,2.4286,258500,0.04173863,0.077083333,0.8116
201904,28216,"charlotte, nc",589,879,-348,87,87.225224,80.64169936,93.80874843,37,0,0,0,0,-21.5,0,-0.105263158,3.0357,262850.5,0.064342581,0.051612322,0.8253
201904,28273,"charlotte, nc",1971,924,-208,214,86.862556,86.56280068,87.16231219,31.5,-0.171052632,-6.5,-0.148648649,-5.5,-27,-0.112676056,-0.202531646,2.25,269990.7143,-1.85E-05,0.08691914,0.8477
201904,28227,"charlotte, nc",482,984,482,524,86.377766,81.75930723,90.9962253,36,-0.294117647,-15,-0.088607595,-3.5,-22.5,-0.039473684,0.042857143,2.6071,372696.4286,0.034057353,0.033940966,1.1702
201904,28204,"charlotte, nc",10785,1116,3755,-398,85.252757,82.98793576,87.51757827,35,-0.602272727,-53,0.129032258,4,-23.5,0.142857143,-0.189873418,2.2857,592000,-0.097757457,0.591397849,1.8587
201904,28270,"charlotte, nc",2561,1236,-189,579,84.235068,82.23669603,86.23343942,35.5,-0.134146341,-5.5,0,0,-23,-0.016129032,0.173076923,2.1786,462450,-0.04638249,-0.065568802,1.452
201904,28217,"charlotte, nc",4081,1508,-1195,-1282,82.36437,65.83524536,98.89349419,50,0.388888889,14,1.325581395,28.5,-8.5,0.183098592,0.68,6,175342.5,-0.007907095,-0.256708351,0.5505
201904,28215,"charlotte, nc",492,1519,-496,174,82.297757,73.62519429,90.97032048,43,-0.022727273,-1,-0.044444444,-2,-15.5,0.013888889,-0.151162791,2.6071,231642.8571,-0.002153846,0.02952381,0.7273
201904,28206,"charlotte, nc",8412,1754,-1006,86,80.823033,71.53430538,90.11176079,45,1.045454545,23,0,0,-13.5,0.365384615,-0.077922078,2.5357,284950,-0.125153509,-0.080806452,0.8947
201904,28214,"charlotte, nc",2030,1983,-1110,-719,79.374214,64.93597809,93.81244912,51,0.159090909,7,0.307692308,12,-7.5,0.036585366,0.0625,3.0357,286615,0.085087454,0.153426697,0.8999
201904,28208,"charlotte, nc",2204,2725,-1385,-1201,75.111021,66.91584635,83.30619495,49,0.139534884,6,0.166666667,7,-9.5,-0.050847458,-0.3,2,340200,-0.013913043,1.080097829,1.0681
201904,28210,"charlotte, nc",464,2756,-615,613,74.898231,75.37561987,74.42084228,41.5,-0.097826087,-4.5,-0.107526882,-5,-17,-0.1,0,1.6071,405314.2857,0.018853018,-0.099301587,1.2726
201904,28277,"charlotte, nc",86,3254,-565,-394,72.457627,73.62519429,71.29005995,43,-0.12244898,-6,0.131578947,5,-15.5,-0.086956522,0.024390244,1.5,451150.5,0.052543108,-0.042143312,1.4165
201904,28209,"charlotte, nc",3826,3619,-1849,-2080,70.675746,69.12885797,72.22263341,47,0.093023256,4,0.362318841,12.5,-11.5,-0.156862745,-0.232142857,1.5357,549700,-0.035251348,0.062304333,1.7259
201904,28203,"charlotte, nc",6166,4411,-2628,-2787,66.973207,64.08852046,69.85789357,51.5,0.320512821,12.5,0.450704225,16,-7,-0.127659574,-0.267857143,1.4643,563121.4286,0.013407204,-0.027340135,1.768
201904,28202,"charlotte, nc",7277,5391,-3235,-641,62.678558,66.91584635,58.44127008,49,0.289473684,11,0.065217391,3,-9.5,-0.214285714,0,1.1786,347607.1429,0.007974316,-0.019996778,1.0914
201904,28226,"charlotte, nc",1124,6020,-2768,-1862,60.110281,58.18222189,62.03833913,57.5,0.08490566,4.5,0.173469388,8.5,-1,-0.222222222,-0.125,1.25,625000,-0.021471707,-0.073387695,1.9623
201904,28211,"charlotte, nc",2613,6545,-2288,-1325,57.888017,58.68921619,57.08681815,57,0.017857143,1,-0.05785124,-3.5,-1.5,-0.179487179,-0.219512195,1.1429,775000,-0.038972542,-0.133545754,2.4333
201904,28278,"charlotte, nc",5032,6690,-2006,-941,57.190437,55.60284213,58.77803271,60.5,0.043103448,2.5,0.130841121,7,2,-0.131578947,0.03125,1.1786,368164.2857,-0.006878613,-0.12830608,1.1559
201904,28205,"charlotte, nc",630,6878,-2136,-4823,56.276367,67.33032344,45.22241137,48.5,0.102272727,4.5,0.901960784,23,-10,-0.103448276,-0.333333333,0.9286,371200,-0.009869298,0.167662787,1.1655
201904,28207,"charlotte, nc",9623,7582,-2158,-4126,53.27881,37.93205536,68.62556435,86.5,0.108974359,8.5,0.67961165,35,28,-0.111111111,-0.215686275,1.4286,1417142.857,-0.010473815,0.053833692,4.4494
201903,28212,"charlotte, nc",1702,48,15,708,95.431857,95.75537972,95.10833395,21,-0.275862069,-8,-0.447368421,-17,-44,0.173913043,0.051948052,5.5862,217728.5714,0.032133546,0.209609895,0.7082
201903,28213,"charlotte, nc",1585,182,-26,478,92.912076,92.76048214,93.0636693,28,-0.211267606,-7.5,-0.2,-7,-37,-0.132231405,-0.094827586,3.6207,237957.1429,-0.014670216,0.133129252,0.774
201903,28217,"charlotte, nc",4081,313,92,1907,91.043038,87.2883236,94.79775198,36,-0.25,-12,-0.357142857,-20,-29,0.154471545,0.479166667,4.8966,176740,-0.027806045,-0.177570963,0.5749
201903,28262,"charlotte, nc",1328,471,-317,-350,89.125934,85.52835909,92.7235081,38,0.055555556,2,0.727272727,16,-27,-0.217054264,-0.360759494,3.4828,247042.8571,0.018943523,0.008338192,0.8036
201903,28216,"charlotte, nc",589,531,-38,483,88.486283,86.40464394,90.56792132,37,-0.195652174,-9,-0.051282051,-2,-28,-0.011627907,-0.095744681,2.931,246960.4286,0.120281379,0.033307233,0.8033
201903,28273,"charlotte, nc",1971,716,52,13,86.328847,85.52835909,87.12933521,38,-0.2,-9.5,0.1875,6,-27,0.028985507,-0.174418605,2.4483,269995.7143,-0.009190039,0.102023324,0.8782
201903,28206,"charlotte, nc",8412,748,165,3402,86.031206,95.32648081,76.73593138,22,-0.555555556,-27.5,-0.758241758,-69,-43,-0.223880597,-0.458333333,1.7931,325714.2857,0.019450034,0.050691244,1.0595
