region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,percent_homes_sold_above_list,percent_homes_sold_above_list_yoy,last_updated
2066,5,"Mecklenburg County, NC",county,7/22/2019,7/28/2019,1 weeks,439,0.030516432,439,0.030516432,138,0.221238938,138,0.221238938,0.314350797,0.049092581,285000,0.163265306,141.0437236,0.083252265,0,0,279,-0.060606061,0.046399468,-0.006344272,480,0.088435374,480,0.088435374,285000,0.059479554,139.5431472,0.046573604,5519,0.064211338,6013,0.06783875,6013,0.06783875,51,5,325000,0.000307787,150.6955178,0.047661447,265000,-0.130862578,269000,-0.083475298,1.011487505,0.027119456,0.982810352,-0.005257155,50,3,13.69703872,0.478728865,578,0.052823315,0.050552636,-0.006716936,0.202733485,-0.050787642,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,9/21/2020,9/27/2020,1 weeks,435,-0.135188867,435,-0.135188867,74,-0.516339869,74,-0.516339869,0.170114943,-0.134060008,302130,0.098654545,154.6906188,0.086819517,0,0,132,-0.535211268,0.028417653,-0.021189334,491,0.166270784,491,0.166270784,299900,0.082866943,160.7085346,0.08981374,4190,-0.200229051,4645,-0.188646288,4645,-0.188646288,42,-11,360000,0.107692308,174.3162552,0.133358556,522000,,522000,,1,,0.994022924,0.009094392,42,-7,10.67816092,-0.703548822,576,0.149700599,0.03150358,-0.022705239,0.365517241,0.130924796,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/21/2019,1/27/2019,1 weeks,213,-0.134146341,213,-0.134146341,73,0.073529412,73,0.073529412,0.342723005,0.06630024,232000,-0.012765957,127.1406331,0.050784961,0,0,218,0.744,0.047754655,0.021433324,398,-0.014851485,398,-0.014851485,291500,0.168570856,144.3596888,0.117413722,4274,-0.022862369,4565,-0.038744999,4565,-0.038744999,74,1,315656,0.034937705,148.6861676,0.093959373,364500,0.097230584,353250,0.009285714,0.968676969,0.022475293,0.983516714,0.002336261,58,-9.5,21.43192488,2.127046834,460,0.090047393,0.051006083,0.022428123,0.276995305,0.049353029,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/1/2019,4/7/2019,1 weeks,399,0.123943662,399,0.123943662,121,0.861538462,121,0.861538462,0.303258145,0.120159554,255000,0.049814739,138.0039788,0.087615,0,0,253,0.479532164,0.046033479,0.013142538,597,0.031088083,597,0.031088083,300000,0.0348396,145.6647824,0.047167935,5010,0.057408189,5496,0.05712637,5496,0.05712637,41,3,335000,0.01545923,155.6410256,0.088838064,296499.5,-0.411351115,293000,-0.413706853,0.98933076,0.001457525,0.982370706,-0.005919682,48,5,13.77443609,-0.870634332,617,0.052901024,0.050499002,0.014407824,0.270676692,-0.025097956,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/22/2019,4/28/2019,1 weeks,444,-0.09202454,444,-0.09202454,119,0.337078652,119,0.337078652,0.268018018,0.086013928,276500,0.106,141.2516789,0.105640593,0,0,263,0.335025381,0.045651797,0.009150036,560,0.056603774,560,0.056603774,299999,0.073533727,149.449397,0.074626312,5273,0.076781703,5761,0.067444877,5761,0.067444877,44,3,339900,0.03,155.4755033,0.073077046,525000,0.124197002,477500,0.049450549,0.957919795,-0.01936913,0.985782501,-0.008069279,48,4,12.97522523,1.938415409,634,0.027552674,0.049876731,0.009648019,0.259009009,-0.066144365,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,10/2/2017,10/8/2017,1 weeks,322,0.018987342,322,0.018987342,89,0.05952381,89,0.05952381,0.276397516,0.010574731,236250,0.098837209,118.7379684,0.093665007,0,0,230,0.100478469,0.036794113,0.00471922,430,0.146666667,430,0.146666667,240000,0.066666667,123.5488725,0.080193702,5887,-0.043230944,6251,-0.040669122,6251,-0.040669122,53,-8,300000,0.081081081,133.2611051,0.079309409,239500,-0.399749373,225000,-0.407894737,0.939457203,-0.01292375,0.985165761,0.005211892,56.5,-8.5,19.41304348,-1.207209686,481,0.061810155,0.039069135,0.005101965,0.279503106,0.023173992,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/16/2017,1/22/2017,1 weeks,267,0.733766234,267,0.733766234,74,0.541666667,74,0.541666667,0.277153558,-0.034534754,200000,-0.07727797,110.8815427,-0.057025954,0,0,120,0.2,0.023961661,0.005773229,450,0.376146789,450,0.376146789,254950,0.062734473,116.8334369,0.032632644,4699,-0.114899228,5008,-0.089123318,5008,-0.089123318,74,-12,285910,0.185812226,124.0241703,0.091023947,276200,-0.392644,274950,-0.364277457,0.988857741,0.039953377,0.978521694,0.005260105,67,-32,18.75655431,-16.94474439,499,0.202409639,0.025537348,0.006701409,0.183520599,0.040663456,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,5/6/2019,5/12/2019,1 weeks,402,-0.017114914,402,-0.017114914,106,0.152173913,106,0.152173913,0.263681592,0.038742717,275000,0.078431373,135.6456554,0.029807976,0,0,277,0.022140221,0.047261559,-0.001611299,624,0.066666667,624,0.066666667,280000,0.021506357,137.7339576,0.034057109,5378,0.059078377,5861,0.056988278,5861,0.056988278,42,3,339900,0.030234144,154,0.054781538,357984.5,0.627572175,345200,0.59078341,0.980712358,-0.003664466,0.986756203,-0.005431742,47.5,6.5,14.57960199,1.022144777,613,0.009884679,0.051506136,-0.001861331,0.256218905,-0.083634395,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/13/2020,4/19/2020,1 weeks,329,-0.091160221,329,-0.091160221,63,-0.34375,63,-0.34375,0.191489362,-0.073704008,300000,0.091174941,152.758133,0.061603928,0,0,109,-0.468292683,0.023054146,-0.013468213,366,-0.217948718,366,-0.217948718,284995,-1.75E-05,147.2087017,0.030812245,4347,-0.164841499,4728,-0.157669695,4728,-0.157669695,45,1,338000,-0.002949853,158.8447653,0.023752712,278500,-0.247297297,272500,-0.268456376,0.973224031,-0.015692463,0.988003958,0.001960801,41,-7,14.37082067,-1.134704193,412,-0.401162791,0.025074764,-0.014310442,0.325227964,0.082134041,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/6/2020,1/12/2020,1 weeks,293,0.302222222,293,0.302222222,107,0.175824176,107,0.175824176,0.365187713,-0.039256731,262000,0.105485232,134.5226754,0.055485607,0,0,180,0.022727273,0.041909197,0.002491504,399,0.058355438,399,0.058355438,278957.5,0.057049587,154.6383944,0.117922442,3923,-0.058555316,4295,-0.038073908,4295,-0.038073908,71,-5,332914,0.057205462,158.7386018,0.078055575,349999,-0.222224444,340200,-0.217931034,0.966818787,-0.000568155,0.977027042,0.002747817,63.5,2,14.65870307,-5.185741373,450,0.094890511,0.045883253,0.003646632,0.225255973,0.065255973,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,10/12/2020,10/18/2020,1 weeks,426,0.11227154,426,0.11227154,74,-0.378151261,74,-0.378151261,0.17370892,-0.136996041,310000,0.111111111,154.6242775,0.10292127,0,0,149,-0.401606426,0.032761653,-0.011862002,476,0.205063291,476,0.205063291,309950,0.115168741,160.7019419,0.102512716,4094,-0.205819593,4548,-0.184946237,4548,-0.184946237,43,-10,362720,0.099151515,175.8028793,0.130705519,270000,-0.315155358,260000,-0.325988334,0.962962963,-0.025331739,0.996723801,0.014612126,37,-12,10.67605634,-3.893134262,570,0.089866157,0.036394724,-0.011907895,0.389671362,0.162517315,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/1/2021,2/7/2021,1 weeks,259,0.03187251,259,0.03187251,49,-0.337837838,49,-0.337837838,0.189189189,-0.105631528,325000,0.226415094,163.59447,0.199057154,0,0,75,-0.506578947,0.024842663,-0.009268647,398,-0.026894866,398,-0.026894866,336962.5,0.108794011,176.911924,0.16175167,2634,-0.358030709,3019,-0.322486535,3019,-0.322486535,51,-8,379000,0.131343284,191.7024793,0.206464615,399900,0.002255639,400000,0.025641026,0.999537363,0.005430144,0.995610619,0.015683919,39,-23,11.65637066,-6.096617391,505,-0.07678245,0.028473804,-0.00857226,0.374517375,0.175314187,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/29/2020,7/5/2020,1 weeks,599,0.913738019,599,0.913738019,126,0.465116279,126,0.465116279,0.210350584,-0.064409799,302500,0.141509434,151.6095535,0.127795961,0,0,106,-0.43315508,0.021263791,-0.011044433,442,0.266475645,442,0.266475645,300000,0.091305929,153.1062358,0.173094963,4411,-0.186162362,4985,-0.138735314,4985,-0.138735314,46,-1,352973.5,0.069619908,163.3451957,0.078774275,396250,0.36637931,401000,0.397212544,0.992321749,0.014009986,0.988491204,0.003185159,45.5,5.5,8.322203673,-10.16980911,600,0.25,0.024030832,-0.010471013,0.273789649,0.018198595,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/26/2018,12/2/2018,1 weeks,455,-0.065708419,455,-0.065708419,145,0.074074074,145,0.074074074,0.318681319,0.041473926,243000,0.025316456,128.4548565,0.044376909,0,0,201,0.296774194,0.03884058,0.011402095,308,-0.086053412,308,-0.086053412,244950,-0.050581395,134.1840386,0.041070697,4692,-0.073093639,5175,-0.083908656,5175,-0.083908656,62,1,314500,0.037953795,146.09375,0.08679497,449950,0.682056075,442500,0.669811321,0.977069868,0.079201485,0.98222735,-0.002830165,53,-8,11.37362637,-0.225962949,362,-0.008219178,0.042838875,0.012218567,0.235164835,-0.021508676,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/12/2017,6/18/2017,1 weeks,547,0.076771654,547,0.076771654,117,0.103773585,117,0.103773585,0.213893967,0.00523255,257485,0.06840249,122.3491028,0.060788906,0,0,225,0.004464286,0.032042153,0.002063567,446,-0.091649695,446,-0.091649695,257130,0.086059429,122.6631854,0.01435453,6446,-0.069572748,7022,-0.060224839,7022,-0.060224839,46,-3,299994,0.071789925,129.1937984,0.059307523,349450,0.027945286,312000,-0.082352941,0.881192566,-0.110627418,0.988829259,0.003683012,61,-2,12.83729433,-1.871367085,538,0.026717557,0.034905368,0.002572804,0.323583181,0.061772157,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/30/2020,4/5/2020,1 weeks,438,0.097744361,438,0.097744361,94,-0.223140496,94,-0.223140496,0.214611872,-0.088646273,310500,0.217647059,150.9872242,0.094078776,0,0,117,-0.537549407,0.024725275,-0.021308204,324,-0.457286432,324,-0.457286432,300000,0,147.6165803,0.013399244,4347,-0.132335329,4732,-0.139010189,4732,-0.139010189,38,-3,345000,0.029850746,160.7271953,0.03267885,308000,0.038787586,302500,0.032423208,0.937373001,-0.051957759,0.99173539,0.009364684,42.5,-5.5,10.80365297,-2.970783122,234,-0.620745543,0.026915114,-0.023583888,0.273972603,0.003295911,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,9/16/2019,9/22/2019,1 weeks,433,0.053527981,433,0.053527981,149,0.146153846,149,0.146153846,0.344110855,0.027809151,260000,0.019607843,139.2561983,0.065612648,0,0,307,0.016556291,0.053104999,-0.001496339,431,-0.029279279,431,-0.029279279,279900,0.06466337,143.3610553,0.071244537,5309,0.039757148,5781,0.045199783,5781,0.045199783,52,-2,324900,0.006505576,153.005432,0.057175116,402450,,392500,,0.989003637,,0.985243501,-0.000431421,56,9,13.35103926,-0.106381664,515,0.399456522,0.057826333,-0.00131977,0.237875289,-0.007866804,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/19/2018,2/25/2018,1 weeks,266,-0.152866242,266,-0.152866242,73,-0.075949367,73,-0.075949367,0.27443609,0.022843734,249500,0.090948841,124.6442062,0.081755703,0,0,160,0.142857143,0.032659726,0.008421499,479,0.064444444,479,0.064444444,265900,0.109303296,137.075718,0.122307317,4488,-0.175303197,4899,-0.15183518,4899,-0.15183518,50,6,319000,0.103806228,140.9249409,0.120356081,580000,1.071798535,577500,1.1,0.994623656,0.006746315,0.987642323,-0.001455053,62,-11,18.41729323,0.022388774,552,0.099601594,0.035650624,0.009924788,0.30075188,0.033235956,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,9/10/2018,9/16/2018,1 weeks,311,-0.239608802,311,-0.239608802,97,-0.049019608,97,-0.049019608,0.311897106,0.062508353,254000,0.056133056,131.2686544,0.107579272,0,0,172,-0.207373272,0.031438494,-0.001828408,319,-0.311015119,319,-0.311015119,259900,0,134.8240469,0.013522131,5100,-0.159386847,5471,-0.161275487,5471,-0.161275487,53,1,324749.5,0.082859286,144.9088838,0.105488398,349950,0.346479415,349950,0.372352941,0.990990991,0.00848221,0.988371046,-0.000965117,52,-3,17.59163987,1.642984615,409,-0.124197002,0.03372549,-0.002041775,0.260450161,0.018396371,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/18/2021,1/24/2021,1 weeks,293,0.344036697,293,0.344036697,58,-0.205479452,58,-0.205479452,0.197952218,-0.136910167,309000,0.14232902,163.6812847,0.20340346,0,0,66,-0.511111111,0.021428571,-0.009727671,346,-0.147783251,346,-0.147783251,325000,0.161128975,172.598944,0.17675795,2710,-0.327710246,3080,-0.28917609,3080,-0.28917609,55,-12,373714.5,0.115898776,186.8544364,0.179885923,350000,0.328525337,360000,0.371689846,0.997680686,0.002066651,0.998582432,0.018318957,42,-21,10.51194539,-9.364201396,496,-0.029354207,0.024354244,-0.009136205,0.406143345,0.199721326,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/10/2019,6/16/2019,1 weeks,485,0.029723992,485,0.029723992,114,0.117647059,114,0.117647059,0.235051546,0.018491037,299250,0.076438849,144.1922994,0.076277765,0,0,285,0.096153846,0.047224524,0.001554402,523,-0.054249548,523,-0.054249548,285000,0.036363636,141.0967344,0.031848963,5518,0.05567247,6035,0.060073775,6035,0.060073775,44,3,332550,0.004333842,151.394774,0.047603732,411500,0.112162162,414000,0.146020761,0.987822167,0.003877213,0.987661871,-0.004008474,47,6,12.44329897,0.356250137,584,0.013888889,0.051649148,0.001907423,0.270103093,-0.016521111,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,7/23/2018,7/29/2018,1 weeks,426,-0.187022901,426,-0.187022901,113,-0.175182482,113,-0.175182482,0.265258216,0.003807834,245000,-0.046692607,130.2039498,0.081586718,0,0,297,0.125,0.05274374,0.013920211,441,-0.142023346,441,-0.142023346,269000,0.078156313,133.3333333,0.055438596,5186,-0.169442665,5631,-0.171911765,5631,-0.171911765,46,-3,324900,0.089354568,143.8398999,0.116989518,304900,0.325652174,293500,0.317620651,0.984368049,0.00559312,0.988067507,0.001527086,47,-9,13.21830986,0.241210623,549,0.104627767,0.057269572,0.014988983,0.253521127,-0.006020858,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/20/2017,2/26/2017,1 weeks,314,-0.102857143,314,-0.102857143,79,-0.159574468,79,-0.159574468,0.251592357,-0.016979072,228700,0.162388818,115.2239881,0.143299116,0,0,140,0.007194245,0.024238227,0.000962942,450,0.084337349,450,0.084337349,239700,0.009475679,122.1374181,0.023763397,5442,-0.027345845,5776,-0.032819826,5776,-0.032819826,44,-15,289000,0.120155039,125.7858491,0.064801771,279950,-0.111241627,275000,-0.126956411,0.987877341,-0.012122659,0.989097376,0.015756453,73,-13,18.39490446,1.332047316,502,0.130630631,0.025725836,0.000882226,0.267515924,0.093230209,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/25/2021,1/31/2021,1 weeks,386,0.102857143,386,0.102857143,71,-0.268041237,71,-0.268041237,0.183937824,-0.093205033,313000,0.113086771,161.3346986,0.122581862,0,0,87,-0.330769231,0.028431373,-0.000297909,352,-0.302970297,352,-0.302970297,332500,0.164664261,174.5187437,0.169431403,2627,-0.352636767,3060,-0.323756906,3060,-0.323756906,56,-5,375000,0.136363636,188.5168861,0.192638746,325000,-0.537333618,325000,-0.534050179,1.006253645,0.018139354,0.997758791,0.015966945,45,-17,7.92746114,-5.001110289,540,-0.102990033,0.033117625,0.001082139,0.357512953,0.171798668,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,12/16/2019,12/22/2019,1 weeks,499,0.196642686,499,0.196642686,165,0.050955414,165,0.050955414,0.330661323,-0.045837478,270000,0.0546875,137.5665399,0.047101457,0,0,90,-0.081632653,0.019723866,-0.001319724,249,0.055084746,249,0.055084746,262000,0.069387755,146.1363636,0.09522278,4071,-0.042568203,4563,-0.020184668,4563,-0.020184668,66,-5,332875.5,0.056747619,158.2969246,0.07844022,235000,-0.287662928,227000,-0.279365079,0.965957447,0.011122648,0.980437523,-0.002223143,60,2,9.144288577,-2.02357713,364,0.22972973,0.02210759,-0.000940387,0.194388778,0.007338418,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,5/22/2017,5/28/2017,1 weeks,472,-0.090558767,472,-0.090558767,96,-0.135135135,96,-0.135135135,0.203389831,-0.010483002,252500,0.139954853,127.0144717,0.125966128,0,0,223,0.205405405,0.031439447,0.006533685,513,-0.015355086,513,-0.015355086,251990,0.00796,123.4491315,0.04096061,6618,-0.037801687,7093,-0.045099623,7093,-0.045099623,44.5,-1.5,299900,0.090545455,129.2174349,0.060699492,,,,,,,0.990617049,0.004133996,57,-5,15.02754237,0.715403645,518,-0.031775701,0.033695981,0.006798627,0.315677966,0.069049835,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/6/2017,2/12/2017,1 weeks,243,0.008298755,243,0.008298755,50,-0.382716049,50,-0.382716049,0.205761317,-0.130338268,195500,0.086714842,115.1234568,0.175487514,0,0,136,0.152542373,0.024981631,0.004399039,535,0.327543424,535,0.327543424,243990,-0.004122449,120.3596288,0.022961774,5174,-0.054459064,5444,-0.050409908,5444,-0.050409908,59,-15,287445.5,0.149782,125.1642828,0.07503423,340000,-0.298535176,318000,-0.340508928,0.974778405,-0.014850284,0.970129838,-0.001386478,78,-30,22.40329218,-1.385089562,500,0.103752759,0.026285273,0.004720945,0.255144033,0.093318307,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/19/2017,6/25/2017,1 weeks,461,0.015418502,461,0.015418502,91,-0.071428571,91,-0.071428571,0.197396963,-0.018462068,265000,0.106471816,124.6882793,0.101872816,0,0,219,-0.075949367,0.031465517,-0.000333758,526,-0.024118738,526,-0.024118738,249900,0.068864561,122.8300033,0.094455385,6455,-0.072957059,6960,-0.06614786,6960,-0.06614786,47,-3,299900,0.078728474,129.0525653,0.060827038,267500,,267500,,1.012952059,,0.992888628,0.008993596,55,-7,15.09761388,-1.318685677,511,-0.050185874,0.033927188,-0.000109865,0.297180043,0.041673435,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/17/2020,2/23/2020,1 weeks,291,0.081784387,291,0.081784387,78,-0.195876289,78,-0.195876289,0.268041237,-0.092553558,282000,0.105882353,142.8571429,0.057142857,0,0,143,-0.153846154,0.031588248,-0.002950889,416,0.103448276,416,0.103448276,298715,-0.057532734,149.2308451,-0.032985437,4150,-0.087510994,4527,-0.074800736,4527,-0.074800736,47,-4,339507,0.044636923,159.5371109,0.050586464,314500,-0.032157304,311500,-0.018743109,0.990702015,-0.002474424,0.985615917,0.004724509,53,-3,15.55670103,-2.632890047,549,0.012915129,0.034457831,-0.00270136,0.233676976,0.051520842,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/29/2019,5/5/2019,1 weeks,577,0.172764228,577,0.172764228,149,0.637362637,149,0.637362637,0.258232236,0.073272886,280000,0.047149789,139.9491094,0.088085002,0,0,288,0.180327869,0.04937425,0.004848703,574,-0.030405405,574,-0.030405405,290000,1.72E-06,143.3040453,0.049213643,5246,0.054896441,5833,0.064416058,5833,0.064416058,43,3,340000,0.030318641,155.0868486,0.065305662,395000,,392000,,0.971916944,,0.986067772,-0.00882497,47,3,10.10918544,-1.02902594,619,0.085964912,0.054898971,0.00583402,0.259965338,-0.055075312,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/17/2017,4/23/2017,1 weeks,435,0.228813559,435,0.228813559,83,0.0375,83,0.0375,0.190804598,-0.035184103,245000,0.213171577,124.6019108,0.160621186,0,0,197,0.064864865,0.028563143,0.002399942,651,0.228301887,651,0.228301887,269000,-0.021818182,126.2626263,0.040228506,6426,-0.039892425,6897,-0.024607552,6897,-0.024607552,40,-4,294900,0.082201835,127.5207592,0.053649397,305000,-0.089552239,299375,-0.106343284,0.979617605,0.018727422,0.993133036,0.011099974,57,-5,15.85517241,-4.119403857,593,-0.049679487,0.030656707,0.003015888,0.344827586,0.079290863,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/18/2018,6/24/2018,1 weeks,448,-0.028199566,448,-0.028199566,94,0.032967033,94,0.032967033,0.209821429,0.012424465,271000,0.022641509,133.0754352,0.06726499,0,0,271,0.237442922,0.04703228,0.015566763,544,0.034220532,544,0.034220532,262450,0.050220088,131.9373146,0.074145657,5219,-0.191479473,5762,-0.172126437,5762,-0.172126437,44,-3,329900,0.100033344,144.432289,0.119174103,374900,0.401495327,370000,0.38317757,0.986929848,-0.026022211,0.988152438,-0.00473619,44,-11,12.86160714,-2.23600674,590,0.154598826,0.051925656,0.017998468,0.345982143,0.048802099,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/11/2019,3/17/2019,1 weeks,388,-0.037220844,388,-0.037220844,120,0.237113402,120,0.237113402,0.309278351,0.068583561,259865,0.03946,136.7616129,0.081395797,0,0,212,0.292682927,0.040543125,0.00863651,509,-0.086175943,509,-0.086175943,317000,0.136200717,147.3880597,0.097133428,4811,0.033734422,5229,0.017315175,5229,0.017315175,44,4,329000,0.012619267,153.8130328,0.084756333,419900,-0.420827586,412000,-0.398540146,0.979418657,0.03459107,0.984211069,-0.00777969,51,0,13.47680412,0.722461692,585,-0.005102041,0.044065683,0.008827178,0.242268041,-0.04309176,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/14/2017,8/20/2017,1 weeks,405,0.0546875,405,0.0546875,82,-0.11827957,82,-0.11827957,0.202469136,-0.039718364,237900,0.036601307,118.4210526,0.048564593,0,0,237,0.123222749,0.035623027,0.006141401,473,0.058165548,473,0.058165548,255000,0.159090909,126.6026588,0.112611471,6212,-0.076831624,6653,-0.070420567,6653,-0.070420567,50,-5,295700,0.075272727,128.8662784,0.062291081,365000,0.65909845,355000,0.628440367,0.961725945,-0.02918765,0.990515729,0.006645661,53.5,-10,16.42716049,-2.21086034,471,0.019480519,0.038151964,0.00679515,0.29382716,0.05945216,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,12/23/2019,12/29/2019,1 weeks,186,-0.162162162,186,-0.162162162,64,-0.111111111,64,-0.111111111,0.344086022,0.019761697,262000,0.054325956,133.4451906,0.076722904,0,0,33,-0.535211268,0.007840342,-0.008388229,142,0.14516129,142,0.14516129,254900,0.019803961,139.5607235,0.072098821,4005,-0.034707158,4209,-0.037942857,4209,-0.037942857,69,-6,335000,0.047857366,158.7291667,0.076929754,308000,0.100392997,304500,0.095323741,0.988641515,-0.004570347,0.977731638,-0.007414252,59,-3,22.62903226,2.921825051,240,0.263157895,0.0082397,-0.008872857,0.290322581,0.065097355,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,5/8/2017,5/14/2017,1 weeks,397,0.067204301,397,0.067204301,58,-0.292682927,58,-0.292682927,0.146095718,-0.07433439,238000,0.144230769,122.5,0.10152,0,0,219,0.023364486,0.031528938,0.001930044,597,0.058510638,597,0.058510638,278650,0.119076305,130.6664391,0.117893413,6510,-0.047827995,6946,-0.039280775,6946,-0.039280775,42,-3,299900,0.090545455,129.2643923,0.062756213,324950,-0.056458591,315000,-0.085482691,0.992288129,-0.007836902,0.990912798,0.007567885,50,-8,17.49622166,-1.939262208,630,0.145454545,0.033640553,0.002340275,0.319899244,0.096780965,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/13/2017,2/19/2017,1 weeks,296,0.208163265,296,0.208163265,80,0.31147541,80,0.31147541,0.27027027,0.021290678,209500,0.103212217,116.8329827,0.119218617,0,0,130,-0.161290323,0.022964141,-0.003608806,503,0.341333333,503,0.341333333,255420,0.066694508,122.6590643,0.068320882,5338,-0.041135261,5661,-0.029487399,5661,-0.029487399,46,-26,288960,0.133621028,125.7259001,0.074479146,259900,,250000,,0.961908426,,0.983209983,0.01047489,69,-13,19.125,-4.683163265,528,0.088659794,0.024353691,-0.003488954,0.27027027,0.078433536,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/23/2018,4/29/2018,1 weeks,489,-0.223809524,489,-0.223809524,89,-0.160377358,89,-0.160377358,0.18200409,0.013750122,250000,0.041883726,127.755511,0.059363492,0,0,197,-0.112612613,0.03650176,0.004234318,530,0.125265393,530,0.125265393,279450,0.054528302,139.0710383,0.109043802,4897,-0.214090836,5397,-0.215552326,5397,-0.215552326,41,0,330000,0.111111111,144.8875493,0.136297152,467000,0.038008446,455000,0.011111111,0.977288925,-0.014023175,0.99385178,-0.001404714,44,-9,11.03680982,0.116174895,617,0.073043478,0.040228711,0.004600401,0.325153374,-0.036751388,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,9/3/2018,9/9/2018,1 weeks,345,0.048632219,345,0.048632219,95,0.417910448,95,0.417910448,0.275362319,0.071714902,234900,0.044,126.9035533,0.072309195,0,0,284,0.240174672,0.051125113,0.015610224,462,0.040540541,462,0.040540541,279250,0.074451712,141.0317085,0.062123967,5156,-0.150576606,5555,-0.138492556,5555,-0.138492556,51,0,320000,0.066702223,144.4073116,0.108326116,310250,,310250,,1.000093506,,0.984232885,-0.004863623,46.5,-8.5,16.10144928,-3.497334919,442,0.088669951,0.055081458,0.017354935,0.237681159,-0.048033126,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/26/2021,5/2/2021,1 weeks,643,0.583743842,643,0.583743842,60,-0.090909091,60,-0.090909091,0.093312597,-0.069248979,356650,0.205641992,175.3291753,0.17372224,8,8,75,-0.548192771,0.026671408,-0.008136728,301,-0.338461538,301,-0.338461538,391675,0.166046442,198.3640082,0.22027618,2436,-0.44243534,2812,-0.410358566,2812,-0.410358566,37,-14,405500,0.175362319,212.7659574,0.323552668,309499.5,-0.22431203,311500,-0.227047146,1.042428213,0.03240315,1.015111807,0.025534815,32,-14.5,4.373250389,-7.37305503,553,0.097222222,0.030788177,-0.007206787,0.511664075,0.23826506,5/19/2021 14:41
